"source_record_id","source_system","source_batch_id","schema_version","synthetic_vin","request_id","source_updated_at","ingested_at","seller_id","submission_channel","market_region","odometer_value","odometer_unit","submitted_at"
"SRCF37ECB507BBCBB9C","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH16998097459","REQ3D327BFEDE7B5359","2025-10-23T11:29:00Z","2025-10-23T11:44:00Z","SEL9857B36BD3DD1ABE","web","great_lakes","54741","mi","2025-10-23T11:24:00Z"
"SRC89FBD3D5A9565656","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH49936648148","REQEC51F39B32744385","2025-10-23T18:55:24Z","2025-10-23T19:10:24Z","SEL89A4BAD40DED9C7E","mobile","mid_atlantic","54878","km","2025-10-23T18:50:24Z"
"SRCB113DBD4F36569BC","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH43097723546","REQ0E05F8C7CF190AEF","2025-10-24T02:21:48Z","2025-10-24T02:36:48Z","SELBB5C72B9149E6C76","web","mountain_west","55015","mi","2025-10-24T02:16:48Z"
"SRC3207D32DA9AAB236","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH14905898550","REQ18E4DD21C076773A","2025-10-24T09:48:12Z","2025-10-24T10:03:12Z","SEL1C02A94070A8AD49","mobile","pacific_coast","55152","km","2025-10-24T09:43:12Z"
"SRCAF681727105C1A67","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH14018123383","REQAF16B02113B31F75","2025-10-24T17:14:36Z","2025-10-24T17:29:36Z","SEL182D475F9478BB22","web","great_lakes","55289","mi","2025-10-24T17:09:36Z"
"SRC70D16AF3EEF3229C","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH82855932100","REQ920A7CBA477E4D6E","2025-10-25T00:41:00Z","2025-10-25T00:56:00Z","SEL97BC3D10D64403D5","mobile","mid_atlantic","55426","km","2025-10-25T00:36:00Z"
"SRC4BFCAC5CCC5514A5","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH00099968708","REQ2D201C70C3483277","2025-10-25T08:07:24Z","2025-10-25T08:22:24Z","SEL2AB6D9ECAAA41C15","web","mountain_west","55563","mi","2025-10-25T08:02:24Z"
"SRC0F7202D1B180C229","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH71139716849","REQ126D2D00C13C9397","2025-10-25T15:33:48Z","2025-10-25T15:48:48Z","SELB9FAAFBBBD7A7F85","mobile","pacific_coast","55700","km","2025-10-25T15:28:48Z"
"SRCFD4555C2BE99A90A","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH82291747964","REQ04AC6448230B5565","2025-10-25T23:00:12Z","2025-10-25T23:15:12Z","SELA38603DBF8016E99","web","great_lakes","55837","mi","2025-10-25T22:55:12Z"
"SRC2007E1F81D17670D","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH02318239805","REQDCF0D5E8BF685F8A","2025-10-26T06:26:36Z","2025-10-26T06:41:36Z","SEL0E82BC76EC0FF4FC","mobile","mid_atlantic","55974","km","2025-10-26T06:21:36Z"
"SRCC0361BA46738DAD2","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH26495585716","REQ60C843EAD590FD09","2025-10-26T13:53:00Z","2025-10-26T14:08:00Z","SEL13AAB8884AC76C2D","web","mountain_west","56111","mi","2025-10-26T13:48:00Z"
"SRCC3D0ADEFFBEF1F6A","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH90390361373","REQB5116C04C028182C","2025-10-26T21:19:24Z","2025-10-26T21:34:24Z","SEL46EB4F97A915BF67","mobile","pacific_coast","56248","km","2025-10-26T21:14:24Z"
"SRCA4F2B86C65BFE8D9","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH68199821333","REQ8FB5F8CEBB4EFEE7","2025-10-27T04:45:48Z","2025-10-27T05:00:48Z","SEL2A9FE54D57386F30","web","great_lakes","56385","mi","2025-10-27T04:40:48Z"
"SRC8329D6C021352044","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH38948745096","REQC09960DF89A3AE2D","2025-10-27T12:12:12Z","2025-10-27T12:27:12Z","SELD6D8486D173DACEB","mobile","mid_atlantic","56522","km","2025-10-27T12:07:12Z"
"SRC848C05867CF06E00","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH75467346494","REQ085A04081C8D78B4","2025-10-27T19:38:36Z","2025-10-27T19:53:36Z","SELAB728F74CFC4129C","web","mountain_west","56659","mi","2025-10-27T19:33:36Z"
"SRC54CE62EA180B2859","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH97257362878","REQA2DD6AEC970235BB","2025-10-28T03:05:00Z","2025-10-28T03:20:00Z","SELDAFAC34203ACCC87","mobile","pacific_coast","56796","km","2025-10-28T03:00:00Z"
"SRCD16F0854E04579D0","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH88567578996","REQ3B329BBEA3CB1C68","2025-10-28T10:31:24Z","2025-10-28T10:46:24Z","SELC1C9B72920FA67AD","web","great_lakes","56933","mi","2025-10-28T10:26:24Z"
"SRC3A258BEFD97CDEA7","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH48643776214","REQ8963B1EF9BE4070A","2025-10-28T17:57:48Z","2025-10-28T18:12:48Z","SEL8B4849A42442D892","mobile","mid_atlantic","57070","km","2025-10-28T17:52:48Z"
"SRCA2E94F2CB97E4383","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH96430923905","REQ36CBE6FEB3551247","2025-10-29T01:24:12Z","2025-10-29T01:39:12Z","SEL726DFD4D00DEDA30","web","mountain_west","57207","mi","2025-10-29T01:19:12Z"
"SRC4B778DFE977547BA","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH61707817998","REQ5B58653BEEA7CA31","2025-10-29T08:50:36Z","2025-10-29T09:05:36Z","SELBAB029147E486D01","mobile","pacific_coast","57344","km","2025-10-29T08:45:36Z"
"SRCCABDD2D88834B204","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH87715384819","REQ910338A4A23C650F","2025-10-29T16:17:00Z","2025-10-29T16:32:00Z","SEL66581920253B9A0E","web","great_lakes","57481","mi","2025-10-29T16:12:00Z"
"SRC9E404F1AA737B9ED","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH25037370694","REQ61CCAD2BC8C3F339","2025-10-29T23:43:24Z","2025-10-29T23:58:24Z","SEL41366D52A66AA91B","mobile","mid_atlantic","57618","km","2025-10-29T23:38:24Z"
"SRCAB770606DB4DD300","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH59008362217","REQ347870312C53BD4C","2025-10-30T07:09:48Z","2025-10-30T07:24:48Z","SEL498106103BF02BF8","web","mountain_west","57755","mi","2025-10-30T07:04:48Z"
"SRC3DEB58EBDBAC1F0E","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH83241806962","REQA48772605446E54A","2025-10-30T14:36:12Z","2025-10-30T14:51:12Z","SEL15D7946D5529D3F3","mobile","pacific_coast","57892","km","2025-10-30T14:31:12Z"
"SRCF3911B89F96A415B","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH50894287915","REQB929E4C6C64D93D9","2025-10-30T22:02:36Z","2025-10-30T22:17:36Z","SEL8DCF67426C552AA9","web","great_lakes","58029","mi","2025-10-30T21:57:36Z"
"SRC63A94B7E53C99B9A","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH24265508046","REQD97E16B216DBC928","2025-10-31T05:29:00Z","2025-10-31T05:44:00Z","SEL20E991FC1D7C7E5B","mobile","mid_atlantic","58166","km","2025-10-31T05:24:00Z"
"SRC6E5D3FB22C9B5DCC","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH95804490363","REQ2BD4516159DF7E6E","2025-10-31T12:55:24Z","2025-10-31T13:10:24Z","SELEA1CFC0C996E426A","web","mountain_west","58303","mi","2025-10-31T12:50:24Z"
"SRC24FF40491C6542F4","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH47272296001","REQF32928A489161DA8","2025-10-31T20:21:48Z","2025-10-31T20:36:48Z","SEL06BB043CFAB8237D","mobile","pacific_coast","58440","km","2025-10-31T20:16:48Z"
"SRC5261BCD95336DAE2","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH44780821716","REQC69F70AF8E4DF434","2025-11-01T03:12:49Z","2025-11-01T03:27:49Z","SELA79CF43DACB0F369","web","great_lakes","58577","mi","2025-11-01T03:07:49Z"
"SRC4F4F451D7FFBAF22","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH38022183256","REQ10AC70B29B66C10E","2025-11-01T09:28:28Z","2025-11-01T09:43:28Z","SEL42BBF647AAB12020","mobile","mid_atlantic","58714","km","2025-11-01T09:23:28Z"
"SRC5D94BC01FC2DBF3D","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH56420608734","REQ3D81C42DDC3FFE94","2025-11-01T15:44:07Z","2025-11-01T15:59:07Z","SELAA40D91536C16211","web","mountain_west","58851","mi","2025-11-01T15:39:07Z"
"SRCD69BCE45436A6276","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH59432802260","REQ5BD2C203CE1F84D7","2025-11-01T21:59:46Z","2025-11-01T22:14:46Z","SELB6DCC484F2605D4E","mobile","pacific_coast","58988","km","2025-11-01T21:54:46Z"
"SRC5892EF6E59470B32","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH95008832541","REQ3C87C18CED7219B6","2025-11-02T04:15:26Z","2025-11-02T04:30:26Z","SEL1B6CF84D4D96FDC6","web","great_lakes","59125","mi","2025-11-02T04:10:26Z"
"SRC0D0340011D010DE2","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH19615265196","REQBF5F5A71556F2BDC","2025-11-02T10:31:05Z","2025-11-02T10:46:05Z","SEL6AEFC64C0D93FF5F","mobile","mid_atlantic","59262","km","2025-11-02T10:26:05Z"
"SRC36EC135E623BB4CC","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH42254532913","REQ75D2644CBF10867C","2025-11-02T16:46:44Z","2025-11-02T17:01:44Z","SELC36E7226C565D7A3","web","mountain_west","59399","mi","2025-11-02T16:41:44Z"
"SRC815AD9910BA773A0","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH14127951905","REQCF02169F95578CA0","2025-11-02T23:02:23Z","2025-11-02T23:17:23Z","SEL15B3D940EEABF91E","mobile","pacific_coast","59536","km","2025-11-02T22:57:23Z"
"SRC45E1619B03BEAFE4","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH20919361235","REQ27BDEC0D94D14A0D","2025-11-03T05:18:02Z","2025-11-03T05:33:02Z","SELCAE8E0D158ADD3FE","web","great_lakes","59673","mi","2025-11-03T05:13:02Z"
"SRC0E7BEB8B4EEE1085","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH50975501178","REQ96C8E7011B8B9E6B","2025-11-03T11:33:41Z","2025-11-03T11:48:41Z","SELF3E3EAB009D97D63","mobile","mid_atlantic","59810","km","2025-11-03T11:28:41Z"
"SRC3A37484507A566A9","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH51506205041","REQC3FDD86E51928F21","2025-11-03T17:49:20Z","2025-11-03T18:04:20Z","SELE939341AF891413C","web","mountain_west","59947","mi","2025-11-03T17:44:20Z"
"SRC1024BF95BBE16321","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH01172063953","REQ374E26D28E2168C9","2025-11-04T00:05:00Z","2025-11-04T00:20:00Z","SEL9116C4244B13D8C6","mobile","pacific_coast","60084","km","2025-11-04T00:00:00Z"
"SRCDD59053023BFF74B","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH14873091326","REQB737D9F1B93CFF49","2025-11-04T06:20:39Z","2025-11-04T06:35:39Z","SEL5B1A4BFBB9876B1A","web","great_lakes","60221","mi","2025-11-04T06:15:39Z"
"SRCBB206DED974ABC20","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH30539292688","REQ27371D84D4243F01","2025-11-04T12:36:18Z","2025-11-04T12:51:18Z","SEL1255D9523A0E12C0","mobile","mid_atlantic","60358","km","2025-11-04T12:31:18Z"
"SRC3FE670176756E1B2","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH52814480222","REQ90E315776DFD3600","2025-11-04T18:51:57Z","2025-11-04T19:06:57Z","SELE5953BBF73BCDB96","web","mountain_west","60495","mi","2025-11-04T18:46:57Z"
"SRC873A44631B72B5AE","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH76234501497","REQ4569DB13E0FDF3FB","2025-11-05T01:07:36Z","2025-11-05T01:22:36Z","SEL7A17CD075A63F4FB","mobile","pacific_coast","60632","km","2025-11-05T01:02:36Z"
"SRCDB3E0808B122C90D","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH90217881248","REQF9A43EC533F0768D","2025-11-05T07:23:15Z","2025-11-05T07:38:15Z","SELB0216C4D6AC0EA32","web","great_lakes","60769","mi","2025-11-05T07:18:15Z"
"SRC27AADB70771E8ADC","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH05239593517","REQDD7D050303E298B7","2025-11-05T13:38:54Z","2025-11-05T13:53:54Z","SEL884D11C08945528C","mobile","mid_atlantic","60906","km","2025-11-05T13:33:54Z"
"SRC054AABEE088BBD71","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH56001170437","REQD9970C2D9F34B421","2025-11-05T19:54:33Z","2025-11-05T20:09:33Z","SEL4B38EBDD395246EA","web","mountain_west","61043","mi","2025-11-05T19:49:33Z"
"SRC77F9A52BA1CFC5CA","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH84295164341","REQ9CEA197F9E65C06B","2025-11-06T02:10:13Z","2025-11-06T02:25:13Z","SEL27843C6639D90EB4","mobile","pacific_coast","61180","km","2025-11-06T02:05:13Z"
"SRC5F081D22D7F7A128","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH44993346365","REQB4FB4CD5DE957C7F","2025-11-06T08:25:52Z","2025-11-06T08:40:52Z","SEL0E17400FC3BFCFEC","web","great_lakes","61317","mi","2025-11-06T08:20:52Z"
"SRCC6E06CEE5C5B3F1E","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH49459412616","REQ0B2ACF07FC54DC73","2025-11-06T14:41:31Z","2025-11-06T14:56:31Z","SELE1AA9D021799C953","mobile","mid_atlantic","61454","km","2025-11-06T14:36:31Z"
"SRC7C15FD054F5AF6B5","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH28274237652","REQ48F3AF33A27497D7","2025-11-06T20:57:10Z","2025-11-06T21:12:10Z","SEL4C354F608F55DF2B","web","mountain_west","61591","mi","2025-11-06T20:52:10Z"
"SRC2B01D35D229F073C","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH86892579341","REQF80BFB2090087045","2025-11-07T03:12:49Z","2025-11-07T03:27:49Z","SELBFD46B9C32B2E8B5","mobile","pacific_coast","61728","km","2025-11-07T03:07:49Z"
"SRC9BC74B4514D827B3","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH35474017884","REQ2079144951256960","2025-11-07T09:28:28Z","2025-11-07T09:43:28Z","SEL1E7F9311A97E2E96","web","great_lakes","61865","mi","2025-11-07T09:23:28Z"
"SRC33AF80AACF7A9EE7","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH81090200768","REQFA8A9603382EDFBE","2025-11-07T15:44:07Z","2025-11-07T15:59:07Z","SELEA78DF90BE90A9B6","mobile","mid_atlantic","62002","km","2025-11-07T15:39:07Z"
"SRC327F1BB1A9AA4255","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH79639756680","REQ1C0F31796D0C3268","2025-11-07T21:59:46Z","2025-11-07T22:14:46Z","SELBC2C7A4F301E860E","web","mountain_west","62139","mi","2025-11-07T21:54:46Z"
"SRC9884FA5842632E47","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH59385779653","REQ9FA44D0EBB4F747A","2025-11-08T04:15:26Z","2025-11-08T04:30:26Z","SEL7DDFD4C9E4AE370B","mobile","pacific_coast","62276","km","2025-11-08T04:10:26Z"
"SRC511F8C372CF401DF","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH36401157036","REQB3DD7A80D1306ECB","2025-11-08T10:31:05Z","2025-11-08T10:46:05Z","SEL26F1CF296586A9C5","web","great_lakes","62413","mi","2025-11-08T10:26:05Z"
"SRC3CD536C16E70EFD8","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH14178973024","REQB782113D99B76406","2025-11-08T16:46:44Z","2025-11-08T17:01:44Z","SELD9F74714D5F3D00A","mobile","mid_atlantic","62550","km","2025-11-08T16:41:44Z"
"SRC3B13FCDAB7BF6F49","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH53123293886","REQDA29E1313DFD61A6","2025-11-08T23:02:23Z","2025-11-08T23:17:23Z","SELE0DA3E16A504AB51","web","mountain_west","62687","mi","2025-11-08T22:57:23Z"
"SRC2F0690C0CF3E7525","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH16267136908","REQ48072CE70B143193","2025-11-09T05:18:02Z","2025-11-09T05:33:02Z","SEL807C8CAC9A51BF93","mobile","pacific_coast","62824","km","2025-11-09T05:13:02Z"
"SRCE10FD63B3374CA3D","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH96034372882","REQF96218C1B49ED7D2","2025-11-09T11:33:41Z","2025-11-09T11:48:41Z","SEL8F29A8B1E4DCEE54","web","great_lakes","62961","mi","2025-11-09T11:28:41Z"
"SRC49633150838070AE","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH04866061731","REQFDDEA00B62F1080B","2025-11-09T17:49:20Z","2025-11-09T18:04:20Z","SEL1F0B421221FE6927","mobile","mid_atlantic","63098","km","2025-11-09T17:44:20Z"
"SRC4A5F5BACAEC59A77","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH01335252017","REQ20E476A87413F1A2","2025-11-10T00:05:00Z","2025-11-10T00:20:00Z","SEL534C2B7E9572115D","web","mountain_west","63235","mi","2025-11-10T00:00:00Z"
"SRCA78E0705EB4A9D00","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH57583985039","REQ43F1E550B048326C","2025-11-10T06:20:39Z","2025-11-10T06:35:39Z","SEL1D95F45E8D68751D","mobile","pacific_coast","63372","km","2025-11-10T06:15:39Z"
"SRC8B93C5E664594D42","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH37904663324","REQD89620AD0BB990D6","2025-11-10T12:36:18Z","2025-11-10T12:51:18Z","SEL5612125E2D50FF1E","web","great_lakes","63509","mi","2025-11-10T12:31:18Z"
"SRCF169341C58497BDB","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH39646005664","REQFADB992E78868805","2025-11-10T18:51:57Z","2025-11-10T19:06:57Z","SEL696D682C3516F021","mobile","mid_atlantic","63646","km","2025-11-10T18:46:57Z"
"SRC22AE1A4C8A25F3FC","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH21095103699","REQ26E4896D1301E2E7","2025-11-11T01:07:36Z","2025-11-11T01:22:36Z","SELCC157C7E7D15EFC5","web","mountain_west","63783","mi","2025-11-11T01:02:36Z"
"SRC38C19BDF7B40E844","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH04095149476","REQA3E42A8C5A709F36","2025-11-11T07:23:15Z","2025-11-11T07:38:15Z","SELB1F03A38FB391152","mobile","pacific_coast","63920","km","2025-11-11T07:18:15Z"
"SRCFF71D1C1706A9B0A","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH00369280777","REQ8BF84A2196423F99","2025-11-11T13:38:54Z","2025-11-11T13:53:54Z","SEL1D3194D1BFAF14B7","web","great_lakes","64057","mi","2025-11-11T13:33:54Z"
"SRCEEE5AC193DC96074","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH24515762733","REQBDD59F3BCA757248","2025-11-11T19:54:33Z","2025-11-11T20:09:33Z","SEL58BB8EC92D04DC80","mobile","mid_atlantic","64194","km","2025-11-11T19:49:33Z"
"SRCE297104C6BCCF46A","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH15322487636","REQFA89CB68EDE2060A","2025-11-12T02:10:13Z","2025-11-12T02:25:13Z","SELCC41BCCEC639D35D","web","mountain_west","64331","mi","2025-11-12T02:05:13Z"
"SRCB493D461DD635809","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH34626096749","REQ1E27713277A04EB4","2025-11-12T08:25:52Z","2025-11-12T08:40:52Z","SELC58529EA262953CC","mobile","pacific_coast","64468","km","2025-11-12T08:20:52Z"
"SRC9D31C796C20B131D","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH80151250274","REQ1781D87EAA758533","2025-11-12T14:41:31Z","2025-11-12T14:56:31Z","SELB5C648C781AA4EDD","web","great_lakes","64605","mi","2025-11-12T14:36:31Z"
"SRC16C57AD61A73E4E7","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH02772616159","REQ91C5BA3A0A2F8CA9","2025-11-12T20:57:10Z","2025-11-12T21:12:10Z","SEL245916066D01309B","mobile","mid_atlantic","64742","km","2025-11-12T20:52:10Z"
"SRC77980B373CC116FC","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH47926115779","REQABA087084AFF8328","2025-11-13T03:12:49Z","2025-11-13T03:27:49Z","SEL4C5FABCE797F3FFF","web","mountain_west","64879","mi","2025-11-13T03:07:49Z"
"SRCC88BC2A0F420B95B","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH10663882145","REQ2468E58D16AF1E60","2025-11-13T09:28:28Z","2025-11-13T09:43:28Z","SEL5A94D6BDBF3B01AE","mobile","pacific_coast","65016","km","2025-11-13T09:23:28Z"
"SRCB0776DD58AB002C0","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH75845705546","REQEDB3EE80B5C8DFE5","2025-11-13T15:44:07Z","2025-11-13T15:59:07Z","SEL33883B04F38A2132","web","great_lakes","65153","mi","2025-11-13T15:39:07Z"
"SRCEA3A31021AAF9F28","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH42092170239","REQ5E4A9E4A12FBA9AF","2025-11-13T21:59:46Z","2025-11-13T22:14:46Z","SEL477D19E21DB4098D","mobile","mid_atlantic","65290","km","2025-11-13T21:54:46Z"
"SRC5B483B2D6CFF0DAA","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH21563874315","REQC03EAE784BD82D24","2025-11-14T04:15:26Z","2025-11-14T04:30:26Z","SELC7C766AEEB96654D","web","mountain_west","65427","mi","2025-11-14T04:10:26Z"
"SRC6E481788B63885B2","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH60067840756","REQDCB81AD1FCC8A98A","2025-11-14T10:31:05Z","2025-11-14T10:46:05Z","SELC243FC2B666B915C","mobile","pacific_coast","65564","km","2025-11-14T10:26:05Z"
"SRC359970971882AB28","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH85864326262","REQ13FEA0BF5F96ADC2","2025-11-14T16:46:44Z","2025-11-14T17:01:44Z","SEL43496D246CCEC2B4","web","great_lakes","65701","mi","2025-11-14T16:41:44Z"
"SRC9956E90E5EE91AD1","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH78895200319","REQ3F47B6688CAED8F8","2025-11-14T23:02:23Z","2025-11-14T23:17:23Z","SELC49C93A6B27D7542","mobile","mid_atlantic","65838","km","2025-11-14T22:57:23Z"
"SRC0B381046D4FDB4E9","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH60897798343","REQ8FE9D77869BA837D","2025-11-15T05:18:02Z","2025-11-15T05:33:02Z","SELDCB59DF58C0BE852","web","mountain_west","65975","mi","2025-11-15T05:13:02Z"
"SRC09EF11DD04D60C3A","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH95069240222","REQ09CE247B4C666984","2025-11-15T11:33:41Z","2025-11-15T11:48:41Z","SEL850FC0630316DDE6","mobile","pacific_coast","66112","km","2025-11-15T11:28:41Z"
"SRCCD1292B98655A7EF","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH21131923218","REQC10B5F58F0B4F5AC","2025-11-15T17:49:20Z","2025-11-15T18:04:20Z","SEL076C0F9840C4537E","web","great_lakes","66249","mi","2025-11-15T17:44:20Z"
"SRC66FC17BAFEA0443D","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH25165182925","REQ3221399BF6CB994A","2025-11-16T00:05:00Z","2025-11-16T00:20:00Z","SEL7EEF9E27461E408A","mobile","mid_atlantic","66386","km","2025-11-16T00:00:00Z"
"SRC724B3FC20905D2D0","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH17335737350","REQ7B8F80B6BB54EDEE","2025-11-16T06:20:39Z","2025-11-16T06:35:39Z","SEL4D2356EB67A2B2C5","web","mountain_west","66523","mi","2025-11-16T06:15:39Z"
"SRC5F1F900484778A23","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH28460711925","REQ3C81C82EA705FCB1","2025-11-16T12:36:18Z","2025-11-16T12:51:18Z","SELE88891F9666B752E","mobile","pacific_coast","66660","km","2025-11-16T12:31:18Z"
"SRC75144749010115B5","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH80030429095","REQFCBD697DA96D190E","2025-11-16T18:51:57Z","2025-11-16T19:06:57Z","SEL5CFC584A973BE48C","web","great_lakes","66797","mi","2025-11-16T18:46:57Z"
"SRCBBF07E89C7D63FDF","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH78708559482","REQ11C1D06D6DF6667D","2025-11-17T01:07:36Z","2025-11-17T01:22:36Z","SEL09DDEDC09C198005","mobile","mid_atlantic","66934","km","2025-11-17T01:02:36Z"
"SRC6F31DB908AB5382C","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH62945296440","REQ57C17D32691ACCFF","2025-11-17T07:23:15Z","2025-11-17T07:38:15Z","SELEDE357E1575C3626","web","mountain_west","67071","mi","2025-11-17T07:18:15Z"
"SRC07438682254BEE1F","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH32757934488","REQ36C9A3B4E2DF4DA0","2025-11-17T13:38:54Z","2025-11-17T13:53:54Z","SELE581352D48145B44","mobile","pacific_coast","67208","km","2025-11-17T13:33:54Z"
"SRC33E8DB42D133BA14","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH12023910535","REQEFE9F790F178F33C","2025-11-17T19:54:33Z","2025-11-17T20:09:33Z","SEL26A27438CB0FE67C","web","great_lakes","67345","mi","2025-11-17T19:49:33Z"
"SRC487CD6FA42E18849","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH04182737153","REQF89B18D57D670CB6","2025-11-18T02:10:13Z","2025-11-18T02:25:13Z","SELD2F72BF5097CEA82","mobile","mid_atlantic","67482","km","2025-11-18T02:05:13Z"
"SRCD70D0E37C1EB5A16","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH57528962420","REQ1D71ED6D7736BE0D","2025-11-18T08:25:52Z","2025-11-18T08:40:52Z","SEL90842A7290019F89","web","mountain_west","67619","mi","2025-11-18T08:20:52Z"
"SRC1F9E092B83811C6A","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH01432111252","REQ12ACB5271FE42C52","2025-11-18T14:41:31Z","2025-11-18T14:56:31Z","SEL1F50E7CD9EA6CB24","mobile","pacific_coast","67756","km","2025-11-18T14:36:31Z"
"SRC67DDBF7840E5C184","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH73916050865","REQDD808A14B44A0FE0","2025-11-18T20:57:10Z","2025-11-18T21:12:10Z","SEL3EC90FF96103A344","web","great_lakes","67893","mi","2025-11-18T20:52:10Z"
"SRCD25E44E0325A4814","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH91283071145","REQD5E7682E3ECD5D11","2025-11-19T03:12:49Z","2025-11-19T03:27:49Z","SELDDEE88AA3EB60C37","mobile","mid_atlantic","68030","km","2025-11-19T03:07:49Z"
