"source_record_id","source_system","source_batch_id","schema_version","synthetic_vin","request_id","source_updated_at","ingested_at","source_event_id","offer_id","auction_id","event_sequence","event_type","event_at","scheduled_close_at","bid_id","dealer_id","transaction_id","event_amount","event_amount_unit","currency_code","amount_role","auction_result_code"
"SRC30A6D44FD08953FE","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH81568057745","REQ9888DE869336E159","2026-01-15T21:23:54Z","2026-01-15T21:43:54Z","MEVC010E2FB282A7C75","OFFE08C021DEB31CBB3","AUCD5872E631A48D057","1","listing_created","2026-01-15T21:21:54Z","2026-01-22T21:21:54Z","","","","23365.10","usd","USD","reserve",""
"SRC7CEF95CBFD015719","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH62105695855","REQA5CCB9A1BE3541D5","2026-01-15T23:14:21Z","2026-01-15T23:34:21Z","MEVAE4FD94C6E272EB4","OFF1E6E641CBB5970DB","AUCEEB7896F3212A192","1","listing_created","2026-01-15T23:12:21Z","2026-01-22T23:12:21Z","","","","20321.05","usd","USD","reserve",""
"SRC621905DD4950684B","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH84976209550","REQ21DC2BB81D6D4BFD","2026-01-16T00:39:27Z","2026-01-16T00:59:27Z","MEVA5EFD8540B3425D0","OFF8DC80573050C260F","AUCAF5894186CE85CB9","2","bid_submitted","2026-01-16T00:37:27Z","","BID58D4C8498BA48615","DLR16182AD6193C","","24863.61","usd","USD","bid",""
"SRC90D9F067E31924CA","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH44096899205","REQ7A1CE86B18ECA1F8","2026-01-16T02:04:32Z","2026-01-16T02:24:32Z","MEV260AA3A7D54BA38C","OFF78D4D1B17565AE19","AUC59FB4420130FAAB1","3","bid_submitted","2026-01-16T02:02:32Z","","BIDE021F66BF7895A58","DLR6B0553A0450E","","28173.65","usd","USD","bid",""
"SRCB17E5E9304F9BE3E","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH11695541806","REQ9B55FDC92769F485","2026-01-16T03:29:38Z","2026-01-16T03:49:38Z","MEV65608762DB7F43A8","OFF35C187423C5FE6C4","AUCC64076ABE5BDC12B","4","bid_submitted","2026-01-16T03:27:38Z","","BID0FD0A7B9D4FEEC2D","DLR450CB61C2A5F","","24309.45","usd","USD","bid",""
"SRC8B16E88D464E65FA","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH70443839777","REQ01788CCF59DAF535","2026-01-16T05:00:10Z","2026-01-16T05:20:10Z","MEV64D08294EF5E360D","OFF17DF9BCDC008540D","AUC3A6C8A646174D39D","1","listing_created","2026-01-16T04:58:10Z","2026-01-23T04:58:10Z","","","","22085.45","usd","USD","reserve",""
"SRCF72432432B69E3FA","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH57974644569","REQ15E1410037F0DF96","2026-01-16T05:09:43Z","2026-01-16T05:29:43Z","MEVFE46292070C026D9","OFF62FC9281B98505DB","AUC5DA6156D34F44835","1","listing_created","2026-01-16T05:07:43Z","2026-01-23T05:07:43Z","","","","27506.45","usd","USD","reserve",""
"SRCAEAF1E3070F03EC6","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH72239978159","REQC992371444E97542","2026-01-16T06:25:16Z","2026-01-16T06:45:16Z","MEV5041CADAEFD4247A","OFF7C5B5D7871E01320","AUC23E15E87EC3FF788","2","bid_submitted","2026-01-16T06:23:16Z","","BID2C8850FAD054C3A8","DLRD1259465E994","","26321.02","usd","USD","bid",""
"SRCB177E21C731E5BD9","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH44848796805","REQ676EE1FA5BA9BFCE","2026-01-16T07:50:21Z","2026-01-16T08:10:21Z","MEV6510F5C7ED77DE79","OFF4D9B4C4862F609D7","AUC5001AA6B3C7DF489","3","bid_submitted","2026-01-16T07:48:21Z","","BID763886D6E1DA6DEA","DLRFD07B86AD01C","","31372.62","usd","USD","bid",""
"SRC7C925C6012C1DBDB","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH24112627117","REQDB8AB84DB863A510","2026-01-16T09:15:27Z","2026-01-16T09:35:27Z","MEVCDBB014D92053FE4","OFFA4F27548107E35AF","AUC8181BC27EB8E95A8","4","bid_submitted","2026-01-16T09:13:27Z","","BID57CFD57B74EDDE1F","DLR40030DB97205","","27588.32","usd","USD","bid",""
"SRCA0DCF8D3FC378C42","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH20043716874","REQF738BEE7C7A235BE","2026-01-16T10:55:32Z","2026-01-16T11:15:32Z","MEVBC1E0EE6D428B662","OFF8777EB4041C2FDCF","AUC62AE6FA1C43A5399","1","listing_created","2026-01-16T10:53:32Z","2026-01-23T10:53:32Z","","","","31071.60","usd","USD","reserve",""
"SRCFDF0046A8A3FA836","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH00973830184","REQ0E8C3374EAC2265F","2026-01-16T12:46:00Z","2026-01-16T13:06:00Z","MEV36369BC48ACAABFB","OFF09825BF076999285","AUCEA003B686C8F551B","1","listing_created","2026-01-16T12:44:00Z","2026-01-23T12:44:00Z","","","","19927.35","usd","USD","reserve",""
"SRC5C847B7CBF29196F","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH04391072604","REQ679D3AA43D8B81D7","2026-01-16T14:11:05Z","2026-01-16T14:31:05Z","MEV1BCCD0BDAA4570F4","OFF8993CBA4D5F49A0E","AUC4BDF4BD90E3D672F","2","bid_submitted","2026-01-16T14:09:05Z","","BID18644E8F6EC8A4FD","DLRA681CC781599","","25474.60","usd","USD","bid",""
"SRC3452735CA6419DE6","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH36566791066","REQEB27499413CC22ED","2026-01-16T15:36:10Z","2026-01-16T15:56:10Z","MEV25E96588B7DADA48","OFF529BEECA3C06E89D","AUC47F92CA053952B69","3","bid_submitted","2026-01-16T15:34:10Z","","BID3847C43189FA8691","DLR4A4EDA799EC7","","21768.94","usd","USD","bid",""
"SRC6C859727F29CA88C","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH66447559109","REQ4F07A05742BED6BE","2026-01-16T17:01:16Z","2026-01-16T17:21:16Z","MEVC9D72A4B59A138E3","OFFEE28ACF80B42092D","AUCFD024682E19DEEE1","4","bid_submitted","2026-01-16T16:59:16Z","","BID2460FB7A9493EF04","DLRDB6681DACFAF","","26450.37","usd","USD","bid",""
"SRCBCC8F6C4B540D398","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH38143335725","REQ2628200681A7D5D0","2026-01-16T18:26:21Z","2026-01-16T18:46:21Z","MEV1E41331509513EDF","OFF5420D8831BF30024","AUC8F52C94AF22BA7AE","5","auction_closed","2026-01-16T18:24:21Z","","BIDC46A65E1E46D4351","DLR91AA754C795C","","","","","","awarded"
"SRC16050589EF604B60","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH83850310824","REQ828439CAD55CEBAF","2026-01-16T18:31:49Z","2026-01-16T18:51:49Z","MEV71D340F715DC88FB","OFFEEEE04336BFAA7C2","AUC0D2BDA2ADB9CF8FA","1","listing_created","2026-01-16T18:29:49Z","2026-01-23T18:29:49Z","","","","27297.90","usd","USD","reserve",""
"SRC7B8C7278B691A919","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH09760480437","REQ59C502B0339D70DF","2026-01-16T19:56:54Z","2026-01-16T20:16:54Z","MEV38D773871AD5BA9C","OFF83E960779B0BF63D","AUC0FF795D494EB62B2","2","bid_submitted","2026-01-16T19:54:54Z","","BIDB96FE77EF56A2D1C","DLR04A1A030E1B0","","33113.80","usd","USD","bid",""
"SRCB996EDA6FC6934B0","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH97810103498","REQ40C76415962921B1","2026-01-16T21:22:00Z","2026-01-16T21:42:00Z","MEVC2F196317047B9BE","OFFDC66442301B13CF5","AUCF2B1ADA25FCD5EBD","3","bid_submitted","2026-01-16T21:20:00Z","","BIDD90E0CD699D23B58","DLR90FCDBA3BE85","","27843.18","usd","USD","bid",""
"SRC8519996D113FC36D","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH20011385467","REQ48B4B81721AA1C1F","2026-01-16T22:47:05Z","2026-01-16T23:07:05Z","MEV1222D24DC2328EC0","OFFF3157D2CEC2A0935","AUC6E66C8D31A184782","4","bid_submitted","2026-01-16T22:45:05Z","","BIDB2B1418B65602C3C","DLR4945435DE5B1","","31544.58","usd","USD","bid",""
"SRCB5037268A35358F8","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH78927396591","REQ10A5123784BD36CA","2026-01-17T00:12:10Z","2026-01-17T00:32:10Z","MEV6932FB258A0334FF","OFFE3A144F869E9DA3C","AUCAE43EBB6BFC38F0A","5","auction_closed","2026-01-17T00:10:10Z","","BID2402900C972C7FF8","DLRBE5283904B8F","","","","","","awarded"
"SRCCD69974461D4C33B","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH22097419655","REQF3457688AD18C34D","2026-01-17T02:17:38Z","2026-01-17T02:37:38Z","MEV888357702BCA5E8E","OFF9DCAAF96EC9E13FA","AUC7A352E25201813CA","1","listing_created","2026-01-17T02:15:38Z","2026-01-24T02:15:38Z","","","","26470.65","usd","USD","reserve",""
"SRC04D175BB83C756EE","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH95038475984","REQB04DF8511CF29F30","2026-01-17T03:42:43Z","2026-01-17T04:02:43Z","MEV2B306BE6A0F8F078","OFFE4CDA173B37BCE84","AUCEA626988C5A722EB","2","bid_submitted","2026-01-17T03:40:43Z","","BIDB7A581DFCBF89159","DLR53CF028994FD","","30911.05","usd","USD","bid",""
"SRCD0AB00BDAD3A58CB","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH55112805663","REQ51D9D1B883469B04","2026-01-17T05:07:49Z","2026-01-17T05:27:49Z","MEVF3607A97A9D5D542","OFFD056C94918D9B2E6","AUC1C13ED0AB91020DB","3","bid_submitted","2026-01-17T05:05:49Z","","BID7AF640A54D9D19F2","DLR1F325E31367C","","26210.80","usd","USD","bid",""
"SRCE8E11450336A73CB","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH37171446505","REQ24575C477A04B725","2026-01-17T06:32:54Z","2026-01-17T06:52:54Z","MEV8B98554A6EC61DC7","OFF4AB90BFF4D02E738","AUC42F5A32C86CC3886","4","bid_submitted","2026-01-17T06:30:54Z","","BID1551D0F4811ACE2D","DLR442A3D83894A","","22674.10","usd","USD","bid",""
"SRCB93D714FC0194357","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH05919452619","REQADE76281A29F7967","2026-01-17T07:58:00Z","2026-01-17T08:18:00Z","MEVB5240DEFA5766347","OFFC42BA009A049CDA9","AUC74FA427811A725C9","5","auction_closed","2026-01-17T07:56:00Z","","BIDB092187A5CD8CE86","DLR04393CD04D26","","","","","","awarded"
"SRCBF8C23B8E2C3FCC5","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH79306866887","REQ1564E7277210262F","2026-01-17T08:03:27Z","2026-01-17T08:23:27Z","MEV0DAA047A0CFCEB2F","OFF901B4082C72B7101","AUC8EDDAD5DD25227C7","1","listing_created","2026-01-17T08:01:27Z","2026-01-24T08:01:27Z","","","","28625.40","usd","USD","reserve",""
"SRCEAA6A8269E4709DE","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH78366143061","REQ5FC7DF47C45A5F87","2026-01-17T09:28:32Z","2026-01-17T09:48:32Z","MEV261F059326E046C1","OFF0F92658FD3CBC158","AUCA02855C2596D4622","2","bid_submitted","2026-01-17T09:26:32Z","","BID1BF59DC5C598762D","DLRCA89BA6A78CE","","25036.69","usd","USD","bid",""
"SRCABE7F6A30E77CF24","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH13072222014","REQ429C7755003FC1A5","2026-01-17T09:38:05Z","2026-01-17T09:58:05Z","MEV25084ED3035A78D7","OFF12182F4116C5317B","AUC2B26400F657FE9FB","2","bid_submitted","2026-01-17T09:36:05Z","","BID48CF55959B700CAE","DLR16182AD6193C","","23704.53","usd","USD","bid",""
"SRC6F68D91200BA5D51","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH17420625828","REQ9317D520DD7E1021","2026-01-17T10:53:38Z","2026-01-17T11:13:38Z","MEVEECFB34C197548DE","OFF2DF712A872226300","AUC30F140E7150C5105","3","bid_submitted","2026-01-17T10:51:38Z","","BIDA971957604F74FF3","DLR32C5BE412AA2","","21201.04","usd","USD","bid",""
"SRCBBF5F5C4AA8E5ADA","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH25295285655","REQE72A9F47F05FA432","2026-01-17T12:18:43Z","2026-01-17T12:38:43Z","MEVC607B5D5A3A2BE0E","OFFCDA6B293C700DD05","AUC54E862DB96BD2BC4","4","bid_submitted","2026-01-17T12:16:43Z","","BIDAA32F4EE5B173699","DLR4C953EA2C92B","","24098.11","usd","USD","bid",""
"SRC733DB98CE9022D28","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH22959323399","REQ185B5129DC6F0295","2026-01-17T13:43:49Z","2026-01-17T14:03:49Z","MEV03FA450403F9B4FF","OFF5329567B135EC97E","AUC6699B5EE6591B8AA","5","auction_closed","2026-01-17T13:41:49Z","","BID3597E4CCAA397409","DLR2F5BD8B03472","","","","","","awarded"
"SRCF94514A077F99057","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH81568057745","REQ9888DE869336E159","2026-01-17T15:23:54Z","2026-01-17T15:43:54Z","MEV9EAB6A54244C52DA","OFFE08C021DEB31CBB3","AUCD5872E631A48D057","2","bid_submitted","2026-01-17T15:21:54Z","","BID470357FD99AAE547","DLRD1259465E994","","24808.51","usd","USD","bid",""
"SRCF1C83BED260B569F","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH62403352590","REQ773939F0C5FCE2BC","2026-01-17T15:49:16Z","2026-01-17T16:09:16Z","MEV35C5004A80F792A8","OFF3E1228A82B170254","AUCF563F6ADEED76FF3","1","listing_created","2026-01-17T15:47:16Z","2026-01-24T15:47:16Z","","","","30064.95","usd","USD","reserve",""
"SRC192436BFB19D132E","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH62105695855","REQA5CCB9A1BE3541D5","2026-01-17T17:14:21Z","2026-01-17T17:34:21Z","MEVBB31E648CFD69B13","OFF1E6E641CBB5970DB","AUCEEB7896F3212A192","2","bid_submitted","2026-01-17T17:12:21Z","","BID67187D502AA308C6","DLRCDD9A76AB773","","21120.13","usd","USD","bid",""
"SRC323CCFD04377EF59","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH84976209550","REQ21DC2BB81D6D4BFD","2026-01-17T18:39:27Z","2026-01-17T18:59:27Z","MEV8583C4FC08FA5753","OFF8DC80573050C260F","AUCAF5894186CE85CB9","3","bid_submitted","2026-01-17T18:37:27Z","","BID1D1562FD178723FA","DLR0F2B63C1B5C8","","24986.98","usd","USD","bid",""
"SRC90A9D9F4B0EEB1DA","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH44096899205","REQ7A1CE86B18ECA1F8","2026-01-17T20:04:32Z","2026-01-17T20:24:32Z","MEV0DDD33E6409B144A","OFF78D4D1B17565AE19","AUC59FB4420130FAAB1","4","bid_submitted","2026-01-17T20:02:32Z","","BID70B371EE9C0C2F52","DLR91AA754C795C","","28338.95","usd","USD","bid",""
"SRCF7F99F416AC30AE3","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH11695541806","REQ9B55FDC92769F485","2026-01-17T21:29:38Z","2026-01-17T21:49:38Z","MEVCFBA9D0E1591E876","OFF35C187423C5FE6C4","AUCC64076ABE5BDC12B","5","auction_closed","2026-01-17T21:27:38Z","","BID0FD0A7B9D4FEEC2D","DLR450CB61C2A5F","","","","","","awarded"
"SRC9370211CDC387C8E","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH79504407155","REQ0DF3984FA56648FC","2026-01-17T21:35:05Z","2026-01-17T21:55:05Z","MEV658511117D2BBE06","OFF95B58DC964509D29","AUC3416F61311411610","1","listing_created","2026-01-17T21:33:05Z","2026-01-24T21:33:05Z","","","","24765.90","usd","USD","reserve",""
"SRC54FEE56B6C05EDC2","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH70443839777","REQ01788CCF59DAF535","2026-01-17T23:00:10Z","2026-01-17T23:20:10Z","MEV23C872474F51A131","OFF17DF9BCDC008540D","AUC3A6C8A646174D39D","2","bid_submitted","2026-01-17T22:58:10Z","","BIDE2AB668F6F6DC442","DLRD18E1D7BB5F5","","22631.49","usd","USD","bid",""
"SRCE3C15CA0914E0AC4","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH57974644569","REQ15E1410037F0DF96","2026-01-17T23:09:43Z","2026-01-17T23:29:43Z","MEV687BFD7FB005B44F","OFF62FC9281B98505DB","AUC5DA6156D34F44835","2","bid_submitted","2026-01-17T23:07:43Z","","BIDA39AA7E5175BF8C8","DLRA681CC781599","","27206.53","usd","USD","bid",""
"SRC8F556B1DCB7DFCAC","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH72239978159","REQC992371444E97542","2026-01-18T00:25:16Z","2026-01-18T00:45:16Z","MEV0C208C8559A81214","OFF7C5B5D7871E01320","AUC23E15E87EC3FF788","3","bid_submitted","2026-01-18T00:23:16Z","","BID37CE4AC49F116F92","DLRFB42DA82BBCC","","26497.99","usd","USD","bid",""
"SRC80893398570CB03F","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH44848796805","REQ676EE1FA5BA9BFCE","2026-01-18T01:50:21Z","2026-01-18T02:10:21Z","MEVE96CD556C8F7163D","OFF4D9B4C4862F609D7","AUC5001AA6B3C7DF489","4","bid_submitted","2026-01-18T01:48:21Z","","BID7F6CE453984F43A3","DLRBE5283904B8F","","31489.85","usd","USD","bid",""
"SRCE5AB6A670E872A38","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH24112627117","REQDB8AB84DB863A510","2026-01-18T03:15:27Z","2026-01-18T03:35:27Z","MEV4B83F9F03B7711E8","OFFA4F27548107E35AF","AUC8181BC27EB8E95A8","5","auction_closed","2026-01-18T03:13:27Z","","BID57CFD57B74EDDE1F","DLR40030DB97205","","","","","","awarded"
"SRC4C91502F08F5FDCE","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH20043716874","REQF738BEE7C7A235BE","2026-01-18T04:55:32Z","2026-01-18T05:15:32Z","MEVE2A07439214EA0CD","OFF8777EB4041C2FDCF","AUC62AE6FA1C43A5399","2","bid_submitted","2026-01-18T04:53:32Z","","BID2C304B1A4CD2AE66","DLR04A1A030E1B0","","31596.76","usd","USD","bid",""
"SRCB84ACBEF674D49D2","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH36905437315","REQ665A43D919990A7A","2026-01-18T05:20:54Z","2026-01-18T05:40:54Z","MEVEE6050961BEBCA54","OFF0A6711423A9FC1C3","AUCD1299E484736F98B","1","listing_created","2026-01-18T05:18:54Z","2026-01-25T05:18:54Z","","","","17542.25","usd","USD","reserve",""
"SRCBEA5F2ECC8F85CE6","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH00973830184","REQ0E8C3374EAC2265F","2026-01-18T06:46:00Z","2026-01-18T07:06:00Z","MEV2139E6F5F97A7332","OFF09825BF076999285","AUCEA003B686C8F551B","2","bid_submitted","2026-01-18T06:44:00Z","","BID6733E01D0129F9AD","DLR158330F87BEB","","21311.92","usd","USD","bid",""
"SRCBFE23A8C732AEED1","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH04391072604","REQ679D3AA43D8B81D7","2026-01-18T08:11:05Z","2026-01-18T08:31:05Z","MEV8ABD87A1A3FDF51F","OFF8993CBA4D5F49A0E","AUC4BDF4BD90E3D672F","3","bid_submitted","2026-01-18T08:09:05Z","","BID4079EC0558D69A49","DLR722AB6F40FE0","","25648.53","usd","USD","bid",""
"SRCEC61E5B5167E4A2C","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH36566791066","REQEB27499413CC22ED","2026-01-18T09:36:10Z","2026-01-18T09:56:10Z","MEVDD1194CD11405FBE","OFF529BEECA3C06E89D","AUC47F92CA053952B69","4","bid_submitted","2026-01-18T09:34:10Z","","BID459DFCDCB0C0B3B8","DLR04393CD04D26","","21905.94","usd","USD","bid",""
"SRCA862EB929302B823","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH66447559109","REQ4F07A05742BED6BE","2026-01-18T11:01:16Z","2026-01-18T11:21:16Z","MEVC09BB2561F12CFCE","OFFEE28ACF80B42092D","AUCFD024682E19DEEE1","5","auction_closed","2026-01-18T10:59:16Z","","BID2460FB7A9493EF04","DLRDB6681DACFAF","","","","","","awarded"
"SRC33899ED0BA0E2275","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH76546342819","REQ5B2FC87A65B9554B","2026-01-18T11:06:43Z","2026-01-18T11:26:43Z","MEVD98DE96BB2D89D6A","OFFA21DB974A44DC359","AUC332299BE062F2A95","1","listing_created","2026-01-18T11:04:43Z","2026-01-25T11:04:43Z","","","","24615.40","usd","USD","reserve",""
"SRCDD58752A988D60C0","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH83850310824","REQ828439CAD55CEBAF","2026-01-18T12:31:49Z","2026-01-18T12:51:49Z","MEVB6FFF368A81E755E","OFFEEEE04336BFAA7C2","AUC0D2BDA2ADB9CF8FA","2","bid_submitted","2026-01-18T12:29:49Z","","BIDADE5D693813D35A1","DLR6BD3137AE09F","","28281.90","usd","USD","bid",""
"SRC32B05E1D4B9342EB","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH09760480437","REQ59C502B0339D70DF","2026-01-18T13:56:54Z","2026-01-18T14:16:54Z","MEV4173CF8AEC3A5993","OFF83E960779B0BF63D","AUC0FF795D494EB62B2","3","bid_submitted","2026-01-18T13:54:54Z","","BID585F826B3C9A855C","DLRD0779F9ACB7C","","33251.97","usd","USD","bid",""
"SRCB5BA92CC553D0ADA","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH97810103498","REQ40C76415962921B1","2026-01-18T15:22:00Z","2026-01-18T15:42:00Z","MEV9388B245E83EC24C","OFFDC66442301B13CF5","AUCF2B1ADA25FCD5EBD","4","bid_submitted","2026-01-18T15:20:00Z","","BID944385319F24EEC3","DLR2F5BD8B03472","","27968.09","usd","USD","bid",""
"SRC1C85C45CDF6F5284","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH20011385467","REQ48B4B81721AA1C1F","2026-01-18T16:47:05Z","2026-01-18T17:07:05Z","MEV61305248892AD8E3","OFFF3157D2CEC2A0935","AUC6E66C8D31A184782","5","auction_closed","2026-01-18T16:45:05Z","","BIDB2B1418B65602C3C","DLR4945435DE5B1","","","","","","awarded"
"SRC2BE24F19D0F1C5CE","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH38143335725","REQ2628200681A7D5D0","2026-01-18T18:26:21Z","2026-01-18T18:46:21Z","MEV55356BECCE4F3E0E","OFF5420D8831BF30024","AUC8F52C94AF22BA7AE","6","sale_confirmed","2026-01-18T18:24:21Z","","BIDC46A65E1E46D4351","DLR91AA754C795C","TXND2ADCFA252605645","29652.56","usd","USD","confirmed_dealer_price",""
"SRCEA2C456E5F007943","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH64059642934","REQ79F937F27D6BBF15","2026-01-18T18:52:32Z","2026-01-18T19:12:32Z","MEV180471958C21E40E","OFFBDCF90E47EBFFD9D","AUC689A1DC9F17023EF","1","listing_created","2026-01-18T18:50:32Z","2026-01-25T18:50:32Z","","","","22546.55","usd","USD","reserve",""
"SRC5AC6C0F9826D908F","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH22097419655","REQF3457688AD18C34D","2026-01-18T20:17:38Z","2026-01-18T20:37:38Z","MEV0FEA97E0FC5BEDE3","OFF9DCAAF96EC9E13FA","AUC7A352E25201813CA","2","bid_submitted","2026-01-18T20:15:38Z","","BIDD6DA95CED4745301","DLR16182AD6193C","","27159.45","usd","USD","bid",""
"SRC8073A3BA992F1056","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH95038475984","REQB04DF8511CF29F30","2026-01-18T21:42:43Z","2026-01-18T22:02:43Z","MEV8E04EE2B703F16D5","OFFE4CDA173B37BCE84","AUCEA626988C5A722EB","3","bid_submitted","2026-01-18T21:40:43Z","","BID730B53698034D12F","DLR6B0553A0450E","","31044.78","usd","USD","bid",""
"SRC165D2B40798508BA","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH55112805663","REQ51D9D1B883469B04","2026-01-18T23:07:49Z","2026-01-18T23:27:49Z","MEV3A69EE9856C541DE","OFFD056C94918D9B2E6","AUC1C13ED0AB91020DB","4","bid_submitted","2026-01-18T23:05:49Z","","BID4727025189ECB33D","DLR450CB61C2A5F","","26322.84","usd","USD","bid",""
"SRCF2261159FC24A89F","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH78927396591","REQ10A5123784BD36CA","2026-01-19T00:12:10Z","2026-01-19T00:32:10Z","MEV27E886B1F5658E05","OFFE3A144F869E9DA3C","AUCAE43EBB6BFC38F0A","6","sale_confirmed","2026-01-19T00:10:10Z","","BID2402900C972C7FF8","DLRBE5283904B8F","TXN6C89F82E15398BE4","26955.87","usd","USD","confirmed_dealer_price",""
"SRC968134DAC1BC99B0","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH37171446505","REQ24575C477A04B725","2026-01-19T00:32:54Z","2026-01-19T00:52:54Z","MEVDF6E2C4982EB80BA","OFF4AB90BFF4D02E738","AUC42F5A32C86CC3886","5","auction_closed","2026-01-19T00:30:54Z","","BID1551D0F4811ACE2D","DLR442A3D83894A","","","","","","awarded"
"SRCD4319C8993511D49","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH15682726699","REQ7A376D3F7BBDC6A6","2026-01-19T00:38:21Z","2026-01-19T00:58:21Z","MEVC5829112235647FE","OFF48D4274B58311B97","AUC77BA4A1E46C08F35","1","listing_created","2026-01-19T00:36:21Z","2026-01-26T00:36:21Z","","","","23303.85","usd","USD","reserve",""
"SRC0DD8F53BCFA4A75B","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH79306866887","REQ1564E7277210262F","2026-01-19T02:03:27Z","2026-01-19T02:23:27Z","MEVA142B040A723FAD5","OFF901B4082C72B7101","AUC8EDDAD5DD25227C7","2","bid_submitted","2026-01-19T02:01:27Z","","BIDCC57A2FAD36D5590","DLRD1259465E994","","30301.41","usd","USD","bid",""
"SRC30EAFADDC02FC6C8","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH78366143061","REQ5FC7DF47C45A5F87","2026-01-19T03:28:32Z","2026-01-19T03:48:32Z","MEV6AABC783ED108462","OFF0F92658FD3CBC158","AUCA02855C2596D4622","3","bid_submitted","2026-01-19T03:26:32Z","","BID34D16F8FE05D42BA","DLRFD07B86AD01C","","25158.00","usd","USD","bid",""
