"source_record_id","source_system","source_batch_id","schema_version","synthetic_vin","request_id","source_updated_at","ingested_at","assessment_id","assessment_version","assessment_status","assessment_method_version","vehicle_model_family","vehicle_segment","model_year","assessed_odometer_value","assessed_odometer_unit","battery_soh_value","battery_soh_unit","condition_grade","observed_at","assessment_completed_at","available_to_model_at"
"SRC0F5EBAF73A046E20","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH44993346365","REQB4FB4CD5DE957C7F","2025-11-06T22:25:52Z","2025-11-06T23:55:52Z","ASM51241E22D71C8BBF","1","usable","method_current","ford_f150_lightning","pickup","2025","61317","mi","95.1","percent","clean","2025-11-06T20:20:52Z","2025-11-06T22:20:52Z","2025-11-06T22:55:52Z"
"SRCE43B1F08E191B92E","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH49459412616","REQ0B2ACF07FC54DC73","2025-11-07T04:41:31Z","2025-11-07T05:11:31Z","ASMC7024281C5938C39","1","usable","method_current","chevrolet_bolt_ev","hatchback","2026","61454","km","93.9","percent","average","2025-11-07T02:36:31Z","2025-11-07T04:36:31Z","2025-11-07T06:11:31Z"
"SRC86EA2A98400E56DA","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH28274237652","REQ48F3AF33A27497D7","2025-11-07T10:57:10Z","2025-11-07T12:27:10Z","ASM3B742BAF06574850","1","usable","method_current","nissan_leaf","hatchback","2018","61591","mi","91.3","percent","rough","2025-11-07T08:52:10Z","2025-11-07T10:52:10Z","2025-11-07T11:27:10Z"
"SRC6F442EE20436F6B4","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH86892579341","REQF80BFB2090087045","2025-11-07T17:12:49Z","2025-11-07T17:42:49Z","ASMC11924E155AD57C9","1","usable","method_current","tesla_model_3","sedan","2019","61728","km","96.6","percent","clean","2025-11-07T15:07:49Z","2025-11-07T17:07:49Z","2025-11-07T18:42:49Z"
"SRC3F453232ACA8E398","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH35474017884","REQ2079144951256960","2025-11-07T23:28:28Z","2025-11-08T00:58:28Z","ASMD68442AFEF5B6647","1","usable","method_current","tesla_model_y","crossover","2020","61865","mi","95.7","percent","average","2025-11-07T21:23:28Z","2025-11-07T23:23:28Z","2025-11-07T23:58:28Z"
"SRC273DC495BA8EBF9B","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH81090200768","REQFA8A9603382EDFBE","2025-11-08T05:44:07Z","2025-11-08T06:14:07Z","ASM79A5EC55F3741E76","1","usable","method_current","hyundai_ioniq_5","crossover","2021","62002","km","86.7","percent","rough","2025-11-08T03:39:07Z","2025-11-08T05:39:07Z","2025-11-08T07:14:07Z"
"SRC23840A6EED97FDD3","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH79639756680","REQ1C0F31796D0C3268","2025-11-08T11:59:46Z","2025-11-08T13:29:46Z","ASM54845A5CCA57171D","1","usable","method_current","ford_mustang_mach_e","crossover","2022","62139","mi","94.2","percent","clean","2025-11-08T09:54:46Z","2025-11-08T11:54:46Z","2025-11-08T12:29:46Z"
"SRC8FCB7C9D58CA98CB","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH59385779653","REQ9FA44D0EBB4F747A","2025-11-08T18:15:26Z","2025-11-08T18:45:26Z","ASM8DD461323890C096","1","usable","method_current","ford_f150_lightning","pickup","2023","62276","km","96.0","percent","average","2025-11-08T16:10:26Z","2025-11-08T18:10:26Z","2025-11-08T19:45:26Z"
"SRCE0D2422049AB5269","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH36401157036","REQB3DD7A80D1306ECB","2025-11-09T00:31:05Z","2025-11-09T02:01:05Z","ASM74BC39568B955F2C","1","usable","method_current","chevrolet_bolt_ev","hatchback","2024","62413","mi","90.0","percent","rough","2025-11-08T22:26:05Z","2025-11-09T00:26:05Z","2025-11-09T01:01:05Z"
"SRCC58444A7086503B0","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH14178973024","REQB782113D99B76406","2025-11-09T06:46:44Z","2025-11-09T07:16:44Z","ASMBC0AAADD0A160565","1","usable","method_current","nissan_leaf","hatchback","2025","62550","km","95.7","percent","clean","2025-11-09T04:41:44Z","2025-11-09T06:41:44Z","2025-11-09T08:16:44Z"
"SRC59B06F06A51C8075","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH53123293886","REQDA29E1313DFD61A6","2025-11-09T13:02:23Z","2025-11-09T14:32:23Z","ASME176603631BDC3D1","1","usable","method_current","tesla_model_3","sedan","2026","62687","mi","85.2","percent","average","2025-11-09T10:57:23Z","2025-11-09T12:57:23Z","2025-11-09T13:32:23Z"
"SRC5768035B3D67F550","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH16267136908","REQ48072CE70B143193","2025-11-09T19:18:02Z","2025-11-09T19:48:02Z","ASM8DE86EF06058EB74","1","usable","method_current","tesla_model_y","crossover","2018","62824","km","92.4","percent","rough","2025-11-09T17:13:02Z","2025-11-09T19:13:02Z","2025-11-09T20:48:02Z"
"SRC652BC6395318B095","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH96034372882","REQF96218C1B49ED7D2","2025-11-10T01:33:41Z","2025-11-10T03:03:41Z","ASMA830F27DEE1E9380","1","usable","method_current","hyundai_ioniq_5","crossover","2019","62961","mi","96.1","percent","clean","2025-11-09T23:28:41Z","2025-11-10T01:28:41Z","2025-11-10T02:03:41Z"
"SRC4924F5DF7D61E98A","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH04866061731","REQFDDEA00B62F1080B","2025-11-10T07:49:20Z","2025-11-10T08:19:20Z","ASM62C04452B356E328","1","usable","method_current","ford_mustang_mach_e","crossover","2020","63098","km","96.1","percent","average","2025-11-10T05:44:20Z","2025-11-10T07:44:20Z","2025-11-10T09:19:20Z"
"SRC16684F8B994BBCFD","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH01335252017","REQ20E476A87413F1A2","2025-11-10T14:05:00Z","2025-11-10T15:35:00Z","ASM94E777EC04C7CC11","1","usable","method_current","ford_f150_lightning","pickup","2021","63235","mi","89.5","percent","rough","2025-11-10T12:00:00Z","2025-11-10T14:00:00Z","2025-11-10T14:35:00Z"
"SRC53865B67DB1DCA64","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH57583985039","REQ43F1E550B048326C","2025-11-10T20:20:39Z","2025-11-10T20:50:39Z","ASM0F48DD107F033408","1","usable","method_current","chevrolet_bolt_ev","hatchback","2022","63372","km","82.4","percent","clean","2025-11-10T18:15:39Z","2025-11-10T20:15:39Z","2025-11-10T21:50:39Z"
"SRC13982AE4CDC0D9B3","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH37904663324","REQD89620AD0BB990D6","2025-11-11T02:36:18Z","2025-11-11T04:06:18Z","ASM854EC48B0FDE257F","1","usable","method_current","nissan_leaf","hatchback","2023","63509","mi","86.8","percent","average","2025-11-11T00:31:18Z","2025-11-11T02:31:18Z","2025-11-11T03:06:18Z"
"SRC6530233A7B2057F3","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH39646005664","REQFADB992E78868805","2025-11-11T08:51:57Z","2025-11-11T09:21:57Z","ASM21712493B266D85F","1","usable","method_current","tesla_model_3","sedan","2024","63646","km","82.9","percent","rough","2025-11-11T06:46:57Z","2025-11-11T08:46:57Z","2025-11-11T10:21:57Z"
"SRC7F5C6037366E391C","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH21095103699","REQ26E4896D1301E2E7","2025-11-11T15:07:36Z","2025-11-11T16:37:36Z","ASM943442C3638297C5","1","usable","method_current","tesla_model_y","crossover","2025","63783","mi","83.1","percent","clean","2025-11-11T13:02:36Z","2025-11-11T15:02:36Z","2025-11-11T15:37:36Z"
"SRC3A01B52BD353B6A3","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH04095149476","REQA3E42A8C5A709F36","2025-11-11T21:23:15Z","2025-11-11T21:53:15Z","ASM8C4BCBED751B70E6","1","usable","method_current","hyundai_ioniq_5","crossover","2026","63920","km","83.7","percent","average","2025-11-11T19:18:15Z","2025-11-11T21:18:15Z","2025-11-11T22:53:15Z"
"SRCB7369D70301314E6","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH00369280777","REQ8BF84A2196423F99","2025-11-12T03:38:54Z","2025-11-12T05:08:54Z","ASM3D2510C5C2E6267F","1","usable","method_current","ford_mustang_mach_e","crossover","2018","64057","mi","83.8","percent","rough","2025-11-12T01:33:54Z","2025-11-12T03:33:54Z","2025-11-12T04:08:54Z"
"SRC76A72D7A1CDC759E","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH24515762733","REQBDD59F3BCA757248","2025-11-12T09:54:33Z","2025-11-12T10:24:33Z","ASM4B9D37540B4798B4","1","usable","method_current","ford_f150_lightning","pickup","2019","64194","km","85.6","percent","clean","2025-11-12T07:49:33Z","2025-11-12T09:49:33Z","2025-11-12T11:24:33Z"
"SRCB63A509D24EB2B4D","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH15322487636","REQFA89CB68EDE2060A","2025-11-12T16:10:13Z","2025-11-12T17:40:13Z","ASM957E682F46504EF9","1","usable","method_current","chevrolet_bolt_ev","hatchback","2020","64331","mi","96.1","percent","average","2025-11-12T14:05:13Z","2025-11-12T16:05:13Z","2025-11-12T16:40:13Z"
"SRCFC7930F2ED71EDEB","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH34626096749","REQ1E27713277A04EB4","2025-11-12T22:25:52Z","2025-11-12T22:55:52Z","ASMA3DD6536BB0214DB","1","usable","method_current","nissan_leaf","hatchback","2021","64468","km","92.0","percent","rough","2025-11-12T20:20:52Z","2025-11-12T22:20:52Z","2025-11-12T23:55:52Z"
"SRCEF7F8C37681721A8","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH80151250274","REQ1781D87EAA758533","2025-11-13T04:41:31Z","2025-11-13T06:11:31Z","ASM3AF1A901604B7B4D","1","usable","method_current","tesla_model_3","sedan","2022","64605","mi","96.3","percent","clean","2025-11-13T02:36:31Z","2025-11-13T04:36:31Z","2025-11-13T05:11:31Z"
"SRC17B1C733E7CB7484","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH02772616159","REQ91C5BA3A0A2F8CA9","2025-11-13T10:57:10Z","2025-11-13T11:27:10Z","ASM7A0114EAE5C43FB6","1","usable","method_current","tesla_model_y","crossover","2023","64742","km","89.2","percent","average","2025-11-13T08:52:10Z","2025-11-13T10:52:10Z","2025-11-13T12:27:10Z"
"SRC19CEDDF2BA354CCD","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH47926115779","REQABA087084AFF8328","2025-11-13T17:12:49Z","2025-11-13T18:42:49Z","ASM78FA081B47138056","1","usable","method_current","hyundai_ioniq_5","crossover","2024","64879","mi","91.8","percent","rough","2025-11-13T15:07:49Z","2025-11-13T17:07:49Z","2025-11-13T17:42:49Z"
"SRCE81C303516F9F2F7","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH10663882145","REQ2468E58D16AF1E60","2025-11-13T23:28:28Z","2025-11-13T23:58:28Z","ASM39EA582DCA274691","1","usable","method_current","ford_mustang_mach_e","crossover","2025","65016","km","87.2","percent","clean","2025-11-13T21:23:28Z","2025-11-13T23:23:28Z","2025-11-14T00:58:28Z"
"SRC242528BCFEE49480","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH75845705546","REQEDB3EE80B5C8DFE5","2025-11-14T05:44:07Z","2025-11-14T07:14:07Z","ASMCCC3188B97BF8582","1","usable","method_current","ford_f150_lightning","pickup","2026","65153","mi","89.9","percent","average","2025-11-14T03:39:07Z","2025-11-14T05:39:07Z","2025-11-14T06:14:07Z"
"SRC23CE405367555ED9","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH42092170239","REQ5E4A9E4A12FBA9AF","2025-11-14T11:59:46Z","2025-11-14T12:29:46Z","ASM1007C15643667A2C","1","usable","method_current","chevrolet_bolt_ev","hatchback","2018","65290","km","96.2","percent","rough","2025-11-14T09:54:46Z","2025-11-14T11:54:46Z","2025-11-14T13:29:46Z"
"SRCD01A21305E67B10F","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH21563874315","REQC03EAE784BD82D24","2025-11-14T18:15:26Z","2025-11-14T19:45:26Z","ASME9A49D6DA51E99AB","1","usable","method_current","nissan_leaf","hatchback","2019","65427","mi","82.9","percent","clean","2025-11-14T16:10:26Z","2025-11-14T18:10:26Z","2025-11-14T18:45:26Z"
"SRCDC63C9FCA5646AFC","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH60067840756","REQDCB81AD1FCC8A98A","2025-11-15T00:31:05Z","2025-11-15T01:01:05Z","ASM328E22399A8501FE","1","usable","method_current","tesla_model_3","sedan","2020","65564","km","93.6","percent","average","2025-11-14T22:26:05Z","2025-11-15T00:26:05Z","2025-11-15T02:01:05Z"
"SRCDC8BBB641052B009","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH85864326262","REQ13FEA0BF5F96ADC2","2025-11-15T06:46:44Z","2025-11-15T08:16:44Z","ASME68E0E5DE72C60CA","1","usable","method_current","tesla_model_y","crossover","2021","65701","mi","86.0","percent","rough","2025-11-15T04:41:44Z","2025-11-15T06:41:44Z","2025-11-15T07:16:44Z"
"SRCF87A7B2E45717B24","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH78895200319","REQ3F47B6688CAED8F8","2025-11-15T13:02:23Z","2025-11-15T13:32:23Z","ASMB673185EF12C7672","1","usable","method_current","hyundai_ioniq_5","crossover","2022","65838","km","89.2","percent","clean","2025-11-15T10:57:23Z","2025-11-15T12:57:23Z","2025-11-15T14:32:23Z"
"SRCAE1754988D077546","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH60897798343","REQ8FE9D77869BA837D","2025-11-15T19:18:02Z","2025-11-15T20:48:02Z","ASM010D1E034159145D","1","usable","method_current","ford_mustang_mach_e","crossover","2023","65975","mi","81.8","percent","average","2025-11-15T17:13:02Z","2025-11-15T19:13:02Z","2025-11-15T19:48:02Z"
"SRC9674658A889924A8","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH95069240222","REQ09CE247B4C666984","2025-11-16T01:33:41Z","2025-11-16T02:03:41Z","ASM66E1E2BBED95F9B0","1","usable","method_current","ford_f150_lightning","pickup","2024","66112","km","93.8","percent","rough","2025-11-15T23:28:41Z","2025-11-16T01:28:41Z","2025-11-16T03:03:41Z"
"SRC3887720981F263A8","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH21131923218","REQC10B5F58F0B4F5AC","2025-11-16T07:49:20Z","2025-11-16T09:19:20Z","ASM11E0162E291C5C20","1","usable","method_current","chevrolet_bolt_ev","hatchback","2025","66249","mi","91.3","percent","clean","2025-11-16T05:44:20Z","2025-11-16T07:44:20Z","2025-11-16T08:19:20Z"
"SRCB66D03C4994E457E","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH25165182925","REQ3221399BF6CB994A","2025-11-16T14:05:00Z","2025-11-16T14:35:00Z","ASM7D77649D9C523690","1","usable","method_current","nissan_leaf","hatchback","2026","66386","km","95.6","percent","average","2025-11-16T12:00:00Z","2025-11-16T14:00:00Z","2025-11-16T15:35:00Z"
"SRC7A789D3D8AB960FD","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH17335737350","REQ7B8F80B6BB54EDEE","2025-11-16T20:20:39Z","2025-11-16T21:50:39Z","ASM9C6EC94F020586E9","1","usable","method_current","tesla_model_3","sedan","2018","66523","mi","95.8","percent","rough","2025-11-16T18:15:39Z","2025-11-16T20:15:39Z","2025-11-16T20:50:39Z"
"SRCE8C2C5C1B711EB97","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH28460711925","REQ3C81C82EA705FCB1","2025-11-17T02:36:18Z","2025-11-17T03:06:18Z","ASM3EFE643EAEACE35A","1","usable","method_current","tesla_model_y","crossover","2019","66660","km","89.9","percent","clean","2025-11-17T00:31:18Z","2025-11-17T02:31:18Z","2025-11-17T04:06:18Z"
"SRC221F09B1A7E42AC7","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH80030429095","REQFCBD697DA96D190E","2025-11-17T08:51:57Z","2025-11-17T10:21:57Z","ASMFADF774DB9E9298F","1","usable","method_current","hyundai_ioniq_5","crossover","2020","66797","mi","89.7","percent","average","2025-11-17T06:46:57Z","2025-11-17T08:46:57Z","2025-11-17T09:21:57Z"
"SRC8CB3F89F8FD39B97","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH78708559482","REQ11C1D06D6DF6667D","2025-11-17T15:07:36Z","2025-11-17T15:37:36Z","ASMBA7246055A8F0908","1","usable","method_current","ford_mustang_mach_e","crossover","2021","66934","km","84.3","percent","rough","2025-11-17T13:02:36Z","2025-11-17T15:02:36Z","2025-11-17T16:37:36Z"
"SRC741330C91AAA6B7A","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH62945296440","REQ57C17D32691ACCFF","2025-11-17T21:23:15Z","2025-11-17T22:53:15Z","ASM3AE7B320B8EA2B17","1","usable","method_current","ford_f150_lightning","pickup","2022","67071","mi","85.1","percent","clean","2025-11-17T19:18:15Z","2025-11-17T21:18:15Z","2025-11-17T21:53:15Z"
"SRCCB18B59EACABA6B0","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH32757934488","REQ36C9A3B4E2DF4DA0","2025-11-18T03:38:54Z","2025-11-18T04:08:54Z","ASM18E1A22AD545E1B1","1","usable","method_current","chevrolet_bolt_ev","hatchback","2023","67208","km","81.9","percent","average","2025-11-18T01:33:54Z","2025-11-18T03:33:54Z","2025-11-18T05:08:54Z"
"SRCE4817396D29D2094","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH12023910535","REQEFE9F790F178F33C","2025-11-18T09:54:33Z","2025-11-18T11:24:33Z","ASM2093145581B62C0A","1","usable","method_current","nissan_leaf","hatchback","2024","67345","mi","83.8","percent","rough","2025-11-18T07:49:33Z","2025-11-18T09:49:33Z","2025-11-18T10:24:33Z"
"SRC3D9191161EC8D49A","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH04182737153","REQF89B18D57D670CB6","2025-11-18T16:10:13Z","2025-11-18T16:40:13Z","ASM9C6E1C79FEC2B801","1","usable","method_current","tesla_model_3","sedan","2025","67482","km","91.7","percent","clean","2025-11-18T14:05:13Z","2025-11-18T16:05:13Z","2025-11-18T17:40:13Z"
"SRCE8970FC51440AE33","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH57528962420","REQ1D71ED6D7736BE0D","2025-11-18T22:25:52Z","2025-11-18T23:55:52Z","ASM29BA5C84EB573482","1","usable","method_current","tesla_model_y","crossover","2026","67619","mi","94.9","percent","average","2025-11-18T20:20:52Z","2025-11-18T22:20:52Z","2025-11-18T22:55:52Z"
"SRC6D95DD8738C414BB","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH01432111252","REQ12ACB5271FE42C52","2025-11-19T04:41:31Z","2025-11-19T05:11:31Z","ASM5011B7B37EFE1D97","1","usable","method_current","hyundai_ioniq_5","crossover","2018","67756","km","82.9","percent","rough","2025-11-19T02:36:31Z","2025-11-19T04:36:31Z","2025-11-19T06:11:31Z"
"SRC67D76477EDD940F9","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH73916050865","REQDD808A14B44A0FE0","2025-11-19T10:57:10Z","2025-11-19T12:27:10Z","ASMC8A5E85FD380C639","1","usable","method_current","ford_mustang_mach_e","crossover","2019","67893","mi","88.5","percent","clean","2025-11-19T08:52:10Z","2025-11-19T10:52:10Z","2025-11-19T11:27:10Z"
"SRC5ED2E080D36DCD6C","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH91283071145","REQD5E7682E3ECD5D11","2025-11-19T17:12:49Z","2025-11-19T17:42:49Z","ASM02A9630F4740CA4C","1","usable","method_current","ford_f150_lightning","pickup","2020","68030","km","86.1","percent","average","2025-11-19T15:07:49Z","2025-11-19T17:07:49Z","2025-11-19T18:42:49Z"
"SRC06C663D1BA13BA75","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH26795859420","REQAD7A538E706D9859","2025-11-19T23:28:28Z","2025-11-20T00:58:28Z","ASMA668B58F4E16145D","1","usable","method_current","chevrolet_bolt_ev","hatchback","2021","68167","mi","84.9","percent","rough","2025-11-19T21:23:28Z","2025-11-19T23:23:28Z","2025-11-19T23:58:28Z"
"SRC567EB2D0013A338C","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH34231102030","REQ4FEC3C3CBBEEF553","2025-11-20T05:44:07Z","2025-11-20T06:14:07Z","ASM38CF94223FFBA48F","1","usable","method_current","nissan_leaf","hatchback","2022","68304","km","91.2","percent","clean","2025-11-20T03:39:07Z","2025-11-20T05:39:07Z","2025-11-20T07:14:07Z"
"SRC7131FDA6192D589F","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH09623737259","REQ728B8E5D2B103409","2025-11-20T11:59:46Z","2025-11-20T13:29:46Z","ASMFB37E3788F6D68B4","1","usable","method_current","tesla_model_3","sedan","2023","68441","mi","89.9","percent","average","2025-11-20T09:54:46Z","2025-11-20T11:54:46Z","2025-11-20T12:29:46Z"
"SRCDE0179A0049EF52F","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH33763966837","REQF1CE1892E63786A2","2025-11-20T18:15:26Z","2025-11-20T18:45:26Z","ASM2E27220838D09776","1","usable","method_current","tesla_model_y","crossover","2024","68578","km","88.5","percent","rough","2025-11-20T16:10:26Z","2025-11-20T18:10:26Z","2025-11-20T19:45:26Z"
"SRC815A7472C89E08B4","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH12131408827","REQ4E6F4356147E6AAB","2025-11-21T00:31:05Z","2025-11-21T02:01:05Z","ASM565D4EACAA97147C","1","usable","method_current","hyundai_ioniq_5","crossover","2025","68715","mi","83.8","percent","clean","2025-11-20T22:26:05Z","2025-11-21T00:26:05Z","2025-11-21T01:01:05Z"
"SRC328B73FC86933620","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH19128386231","REQ766C3512FD5B288F","2025-11-21T06:46:44Z","2025-11-21T07:16:44Z","ASM072C45B6D39698D5","1","usable","method_current","ford_mustang_mach_e","crossover","2026","68852","km","91.0","percent","average","2025-11-21T04:41:44Z","2025-11-21T06:41:44Z","2025-11-21T08:16:44Z"
"SRC4D44BCF4D81BBE01","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH25526477840","REQ031B196A63815861","2025-11-21T13:02:23Z","2025-11-21T14:32:23Z","ASM0C5ECC239F1DEDDD","1","usable","method_current","ford_f150_lightning","pickup","2018","68989","mi","95.6","percent","rough","2025-11-21T10:57:23Z","2025-11-21T12:57:23Z","2025-11-21T13:32:23Z"
"SRC1D9F8397A3B121FE","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH86625277000","REQFD94E81A80A0B7C2","2025-11-21T19:18:02Z","2025-11-21T19:48:02Z","ASM3024CA47FE764B39","1","usable","method_current","chevrolet_bolt_ev","hatchback","2019","69126","km","90.0","percent","clean","2025-11-21T17:13:02Z","2025-11-21T19:13:02Z","2025-11-21T20:48:02Z"
"SRCA70B3E48F11A0EBC","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH55894651930","REQ0D5BFAC20865FBF7","2025-11-22T01:33:41Z","2025-11-22T03:03:41Z","ASME0B0EB4811301629","1","usable","method_current","nissan_leaf","hatchback","2020","69263","mi","91.3","percent","average","2025-11-21T23:28:41Z","2025-11-22T01:28:41Z","2025-11-22T02:03:41Z"
"SRC57C8F00970A5AC8A","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH21392050823","REQ73A395AF50BB7015","2025-11-22T07:49:20Z","2025-11-22T08:19:20Z","ASMB221B4581D530B8E","1","usable","method_current","tesla_model_3","sedan","2021","69400","km","83.1","percent","rough","2025-11-22T05:44:20Z","2025-11-22T07:44:20Z","2025-11-22T09:19:20Z"
"SRC249973B392149A51","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH14511432595","REQB275D76DCA54BB46","2025-11-22T14:05:00Z","2025-11-22T15:35:00Z","ASME7C0721E86E86D1B","1","usable","method_current","tesla_model_y","crossover","2022","69537","mi","85.2","percent","clean","2025-11-22T12:00:00Z","2025-11-22T14:00:00Z","2025-11-22T14:35:00Z"
"SRC0F2B7AE8AEB177EF","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH22519501823","REQ1587865E45D9C51E","2025-11-22T20:20:39Z","2025-11-22T20:50:39Z","ASM9589757F4FA77FC2","1","usable","method_current","hyundai_ioniq_5","crossover","2023","69674","km","97.0","percent","average","2025-11-22T18:15:39Z","2025-11-22T20:15:39Z","2025-11-22T21:50:39Z"
"SRCD526EC031F5B9D56","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH18089865201","REQ7A1842E365FD6383","2025-11-23T02:36:18Z","2025-11-23T04:06:18Z","ASM7DA0E312D03268B4","1","usable","method_current","ford_mustang_mach_e","crossover","2024","69811","mi","83.4","percent","rough","2025-11-23T00:31:18Z","2025-11-23T02:31:18Z","2025-11-23T03:06:18Z"
"SRC6F244C030F8822A6","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH76959646279","REQ514167D1E0050A63","2025-11-23T08:51:57Z","2025-11-23T09:21:57Z","ASMD613EB51916742A7","1","usable","method_current","ford_f150_lightning","pickup","2025","69948","km","93.3","percent","clean","2025-11-23T06:46:57Z","2025-11-23T08:46:57Z","2025-11-23T10:21:57Z"
"SRC0942D47C5C097B6C","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH39035188115","REQ4A42214BF7AC192F","2025-11-23T15:07:36Z","2025-11-23T16:37:36Z","ASM7D345360D86F9887","1","usable","method_current","chevrolet_bolt_ev","hatchback","2026","15085","mi","97.3","percent","average","2025-11-23T13:02:36Z","2025-11-23T15:02:36Z","2025-11-23T15:37:36Z"
"SRC2EACC29C23BEE1CD","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH87414495425","REQEC5E2C9A1D3F20FD","2025-11-23T21:23:15Z","2025-11-23T21:53:15Z","ASM83BFAADF78D46BD0","1","usable","method_current","nissan_leaf","hatchback","2018","15222","km","95.8","percent","rough","2025-11-23T19:18:15Z","2025-11-23T21:18:15Z","2025-11-23T22:53:15Z"
"SRC5E0368805D7AF0DB","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH22267533690","REQFE96AD638320C3B6","2025-11-24T03:38:54Z","2025-11-24T05:08:54Z","ASM4557111F80998BA3","1","usable","method_current","tesla_model_3","sedan","2019","15359","mi","96.7","percent","clean","2025-11-24T01:33:54Z","2025-11-24T03:33:54Z","2025-11-24T04:08:54Z"
"SRC7747112B83194292","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH12345551940","REQ77C5037C6EACD369","2025-11-24T09:54:33Z","2025-11-24T10:24:33Z","ASME03788242FD2E2A1","1","usable","method_current","tesla_model_y","crossover","2020","15496","km","88.9","percent","average","2025-11-24T07:49:33Z","2025-11-24T09:49:33Z","2025-11-24T11:24:33Z"
