"source_record_id","source_system","source_batch_id","schema_version","synthetic_vin","request_id","source_updated_at","ingested_at","source_event_id","offer_id","event_type","event_sequence","offer_version","event_at","reason_code","pricing_evaluation_id","feature_cutoff_at","pricing_evaluated_at","pricing_model_version","pricing_policy_version","assessment_id_used","assessment_version_used","predicted_wholesale_value_amount","net_policy_adjustment_amount","seller_offer_amount","pricing_amount_unit","pricing_currency_code","expires_at"
"SRC2678CA8509D82589","offer_service","BATFA43E62327EB","1.0","SYNVEH89973056010","REQD802F0BDA3A2480F","2025-08-07T08:32:30Z","2025-08-07T08:47:30Z","OEVB633416285DE10DF","OFF2C7F3A35BE15026B","issued","1","1","2025-08-07T08:30:30Z","","PEV001A0D4369A1961D","2025-08-07T08:15:30Z","2025-08-07T08:25:30Z","model_baseline","policy_v1","ASMEE060924265C4A66","1","18803.45","-250.00","18553.45","usd","USD","2025-10-06T08:30:30Z"
"SRC9A06081D27CFDBF5","offer_service","BATFA43E62327EB","1.0","SYNVEH26086415746","REQ0D944588FE91191E","2025-08-07T11:22:00Z","2025-08-07T11:37:00Z","OEV28C5A2FCBAE65959","OFFCDC46779B480BFA4","expired","2","1","2025-08-07T11:20:00Z","","","","","","","","","","","","","",""
"SRCB5AFDC256C1E4334","offer_service","BATFA43E62327EB","1.0","SYNVEH22698414179","REQ031738B45186943B","2025-08-07T13:17:30Z","2025-08-07T13:32:30Z","OEVAFE0617702E20709","OFF53C9B51D13E09B0D","declined","2","1","2025-08-07T13:15:30Z","seller_declined","","","","","","","","","","","","",""
"SRC66EBAC9DCAE342E5","offer_service","BATFA43E62327EB","1.0","SYNVEH28451145217","REQ6E9970509E27E408","2025-08-07T14:11:30Z","2025-08-07T14:26:30Z","OEVFB3305B8AF9CE2C7","OFF0863E6A127F45600","issued","1","1","2025-08-07T14:09:30Z","","PEV475D278057B8B170","2025-08-07T13:54:30Z","2025-08-07T14:04:30Z","model_baseline","policy_v1","ASM3E42F63CDD1D1853","1","23176.65","0.00","23176.65","usd","USD","2025-10-06T14:09:30Z"
"SRC80853E5804211B60","offer_service","BATFA43E62327EB","1.0","SYNVEH71171187174","REQ9BCA2A2B5E97377B","2025-08-07T16:56:30Z","2025-08-07T17:11:30Z","OEVAE23255B7EC3B068","OFFD09827A0382BC910","declined","2","1","2025-08-07T16:54:30Z","seller_declined","","","","","","","","","","","","",""
"SRC43042CA93F14093B","offer_service","BATFA43E62327EB","1.0","SYNVEH85791624269","REQ94DF088B2C8BD092","2025-08-07T17:50:30Z","2025-08-07T18:05:30Z","OEV453761F21C3799D6","OFF0D860ED864FF3FB7","issued","1","1","2025-08-07T17:48:30Z","","PEV08F39521B38CB72B","2025-08-07T17:33:30Z","2025-08-07T17:43:30Z","model_baseline","policy_v1","ASM6B5D7266160FB9F9","1","24854.95","250.00","25104.95","usd","USD","2025-10-06T17:48:30Z"
"SRC3C0312AC3093A787","offer_service","BATFA43E62327EB","1.0","SYNVEH39890048359","REQ4BB5B735191360F6","2025-08-07T20:22:00Z","2025-08-07T20:37:00Z","OEV4B14618FC4AE58AA","OFFF663B81098CD310D","expired","2","1","2025-08-07T20:20:00Z","","","","","","","","","","","","","",""
"SRC18FB2A28AEA2929F","offer_service","BATFA43E62327EB","1.0","SYNVEH78219569588","REQ9060A2E0A16354B5","2025-08-07T22:35:30Z","2025-08-07T22:50:30Z","OEV4E0FB2AF6F1724B5","OFF1AE2DF2EE2ADEDE7","declined","2","1","2025-08-07T22:33:30Z","seller_declined","","","","","","","","","","","","",""
"SRCFBA7FB235A2ADEC9","offer_service","BATFA43E62327EB","1.0","SYNVEH78225276176","REQ418A09539F12E88E","2025-08-07T23:29:30Z","2025-08-07T23:44:30Z","OEVF2BFEBFF8D709BBB","OFFF822E6CEBB8282A4","issued","1","1","2025-08-07T23:27:30Z","","PEV45D40BEE6F1B80A8","2025-08-07T23:12:30Z","2025-08-07T23:22:30Z","model_baseline","policy_v1","ASM60676C4441D2C0A5","1","23227.95","-500.00","22727.95","usd","USD","2025-10-06T23:27:30Z"
"SRC2EC24D461402F9F5","offer_service","BATFA43E62327EB","1.0","SYNVEH83971992880","REQABB8EB8A27A5C50E","2025-08-08T02:14:30Z","2025-08-08T02:29:30Z","OEV370607CF00A82553","OFF58743C5220930F24","declined","2","1","2025-08-08T02:12:30Z","seller_declined","","","","","","","","","","","","",""
"SRC227E6BD38A8ABF2B","offer_service","BATFA43E62327EB","1.0","SYNVEH76772922016","REQ61B0F296078788C0","2025-08-08T03:08:30Z","2025-08-08T03:23:30Z","OEVB99BDDACF410F31B","OFF72175B931E9BB497","issued","1","1","2025-08-08T03:06:30Z","","PEVE250EE783588B908","2025-08-08T02:51:30Z","2025-08-08T03:01:30Z","model_baseline","policy_v1","ASM61406EB029185AB9","1","29752.45","-250.00","29502.45","usd","USD","2025-10-07T03:06:30Z"
"SRC721F07D5FBC175C7","offer_service","BATFA43E62327EB","1.0","SYNVEH99265561981","REQ4C9E195ED74A8AEA","2025-08-08T03:22:00Z","2025-08-08T03:37:00Z","OEV74CF801CF0D8FDEE","OFFF4EBB86686674208","expired","2","1","2025-08-08T03:20:00Z","","","","","","","","","","","","","",""
"SRCE25C0EBE0F4D7986","offer_service","BATFA43E62327EB","1.0","SYNVEH93676669276","REQ49B2E6273DFF2197","2025-08-08T07:53:30Z","2025-08-08T08:08:30Z","OEV06733AE0B46427A0","OFFFE723D7CD9511FE6","declined","2","1","2025-08-08T07:51:30Z","seller_declined","","","","","","","","","","","","",""
"SRC898B3D564F784389","offer_service","BATFA43E62327EB","1.0","SYNVEH28122511984","REQ0AE45260AF9EBB8B","2025-08-08T08:47:30Z","2025-08-08T09:02:30Z","OEV8EED4F19CFDF6757","OFF7E674934D0381E7F","issued","1","1","2025-08-08T08:45:30Z","","PEV8E0AB083D833FA6C","2025-08-08T08:30:30Z","2025-08-08T08:40:30Z","model_baseline","policy_v1","ASM8BF5DF6FEA68003A","1","28754.25","0.00","28754.25","usd","USD","2025-10-07T08:45:30Z"
"SRCD2C9C5580033A5F5","offer_service","BATFA43E62327EB","1.0","SYNVEH60726676859","REQ3260A3CC59772193","2025-08-08T11:32:30Z","2025-08-08T11:47:30Z","OEVCDF6B79F8315A92E","OFFA1CFF6EE2AFEC469","declined","2","1","2025-08-08T11:30:30Z","seller_declined","","","","","","","","","","","","",""
"SRCA7ACA3DDD0AD5AA3","offer_service","BATFA43E62327EB","1.0","SYNVEH62587179052","REQD0AFF1D04312121E","2025-08-08T12:22:00Z","2025-08-08T12:37:00Z","OEVF7E529FD4C7910E7","OFFC06153DC11167BF2","expired","2","1","2025-08-08T12:20:00Z","","","","","","","","","","","","","",""
"SRC0AC7CD9582132611","offer_service","BATFA43E62327EB","1.0","SYNVEH46542790026","REQ2E1F4722DCABEA05","2025-08-08T12:26:30Z","2025-08-08T12:41:30Z","OEV681B6E3EA0D41305","OFF125AAE84069CA43B","issued","1","1","2025-08-08T12:24:30Z","","PEVAEBC0B14A202510E","2025-08-08T12:09:30Z","2025-08-08T12:19:30Z","model_baseline","policy_v1","ASM3A34184B3D91F1B2","1","24009.95","250.00","24259.95","usd","USD","2025-10-07T12:24:30Z"
"SRC27CD346E5FF0B381","offer_service","BATFA43E62327EB","1.0","SYNVEH83923189324","REQFA658B940A26F6BD","2025-08-08T17:11:30Z","2025-08-08T17:26:30Z","OEV1ABD6802387F03A3","OFFCA0C85ACD7DC5C3D","declined","2","1","2025-08-08T17:09:30Z","seller_declined","","","","","","","","","","","","",""
"SRCE1A20763DF6E22E7","offer_service","BATFA43E62327EB","1.0","SYNVEH78758683759","REQ8C36AA225799EC70","2025-08-08T18:05:30Z","2025-08-08T18:20:30Z","OEVEED875B333A21019","OFF6E38941234464514","issued","1","1","2025-08-08T18:03:30Z","","PEVC4FAD8B0D36E22B8","2025-08-08T17:48:30Z","2025-08-08T17:58:30Z","model_baseline","policy_v1","ASM897DEF3A6A00F9A2","1","18296.55","-500.00","17796.55","usd","USD","2025-10-07T18:03:30Z"
"SRC2AF2D8CA25C86832","offer_service","BATFA43E62327EB","1.0","SYNVEH66929998474","REQ0F9B14EC1A20EA87","2025-08-08T19:22:00Z","2025-08-08T19:37:00Z","OEVBE53AC4022A627B6","OFFC68A430CB018E26D","expired","2","1","2025-08-08T19:20:00Z","","","","","","","","","","","","","",""
"SRCD3E0765215B83B8D","offer_service","BATFA43E62327EB","1.0","SYNVEH39696366575","REQ43BCDB4E84B6D003","2025-08-08T20:50:30Z","2025-08-08T21:05:30Z","OEV8DAF273261666308","OFF6EB198B252E4AD4F","declined","2","1","2025-08-08T20:48:30Z","seller_declined","","","","","","","","","","","","",""
"SRC2EAD5B5549C5A5AE","offer_service","BATFA43E62327EB","1.0","SYNVEH03125981643","REQ829320821AAF6332","2025-08-08T21:44:30Z","2025-08-08T21:59:30Z","OEVB20984C47355900B","OFFB830CB1D14F0663C","issued","1","1","2025-08-08T21:42:30Z","","PEVFFB9B7838B9BF0B9","2025-08-08T21:27:30Z","2025-08-08T21:37:30Z","model_baseline","policy_v1","ASM377D1AB88A6B21E1","1","20818.40","-250.00","20568.40","usd","USD","2025-10-07T21:42:30Z"
"SRC45341A35CFD5D5A8","offer_service","BATFA43E62327EB","1.0","SYNVEH49158636175","REQ8D3C3E50A68D8EDC","2025-08-09T02:29:30Z","2025-08-09T02:44:30Z","OEV2129EFB70591F0A0","OFFF27CB2C119C8CB5B","declined","2","1","2025-08-09T02:27:30Z","seller_declined","","","","","","","","","","","","",""
"SRC40D034F3EDED7F63","offer_service","BATFA43E62327EB","1.0","SYNVEH65291262315","REQD52C7D4C6FCC7B10","2025-08-09T03:23:30Z","2025-08-09T03:38:30Z","OEVFC726677DE58E1C5","OFF6A8D470F8F48336D","issued","1","1","2025-08-09T03:21:30Z","","PEV4CDAAF8D194CC49E","2025-08-09T03:06:30Z","2025-08-09T03:16:30Z","model_baseline","policy_v1","ASM1136FBCD34DF8AED","1","19613.85","0.00","19613.85","usd","USD","2025-10-08T03:21:30Z"
"SRCC46CAA1A1FB541EF","offer_service","BATFA43E62327EB","1.0","SYNVEH77736945712","REQ6ADE40D08972CF6D","2025-08-09T04:22:00Z","2025-08-09T04:37:00Z","OEVF87494D6C2C2754B","OFF5CA112975FCE8F63","expired","2","1","2025-08-09T04:20:00Z","","","","","","","","","","","","","",""
"SRC6198D58B842E0DA1","offer_service","BATFA43E62327EB","1.0","SYNVEH62018102216","REQ3947598ADB38C55A","2025-08-09T06:08:30Z","2025-08-09T06:23:30Z","OEV160CE8058BD968BA","OFF67552A4E8E554B2B","declined","2","1","2025-08-09T06:06:30Z","seller_declined","","","","","","","","","","","","",""
"SRC1B26FA4C82E221F2","offer_service","BATFA43E62327EB","1.0","SYNVEH90679239909","REQ708338CD013E05ED","2025-08-09T07:02:30Z","2025-08-09T07:17:30Z","OEV2B39036BAF99F936","OFFA67A50F10393D020","issued","1","1","2025-08-09T07:00:30Z","","PEV90BAA1581FAD5CEA","2025-08-09T06:45:30Z","2025-08-09T06:55:30Z","model_baseline","policy_v1","ASM0ABD35C836E1D2C0","1","26676.90","250.00","26926.90","usd","USD","2025-10-08T07:00:30Z"
"SRCCC4F2AA4467E76EC","offer_service","BATFA43E62327EB","1.0","SYNVEH03179022855","REQED6B9C5C11D13F7E","2025-08-09T11:22:00Z","2025-08-09T11:37:00Z","OEV514A5A2482ADCECC","OFF30E41465C632D069","expired","2","1","2025-08-09T11:20:00Z","","","","","","","","","","","","","",""
"SRC4CE988A5A7C24D03","offer_service","BATFA43E62327EB","1.0","SYNVEH30075244079","REQ1C3531AB09BFC36A","2025-08-09T11:47:30Z","2025-08-09T12:02:30Z","OEV984D970CD40F6A5F","OFF2889F50BF65F4B8D","declined","2","1","2025-08-09T11:45:30Z","seller_declined","","","","","","","","","","","","",""
"SRCC44CFFC15AC1F742","offer_service","BATFA43E62327EB","1.0","SYNVEH48727444292","REQ5262B4E23F106073","2025-08-09T12:41:30Z","2025-08-09T12:56:30Z","OEV55B6168F5D5366F0","OFFBFDD69A84D60609B","issued","1","1","2025-08-09T12:39:30Z","","PEV50F0575C00F94FED","2025-08-09T12:24:30Z","2025-08-09T12:34:30Z","model_baseline","policy_v1","ASM68C232433FB99D1A","1","24695.15","-500.00","24195.15","usd","USD","2025-10-08T12:39:30Z"
"SRC730F44D4AAA2976B","offer_service","BATFA43E62327EB","1.0","SYNVEH01787221090","REQC5C1402BDD8575B3","2025-08-09T15:26:30Z","2025-08-09T15:41:30Z","OEVF4063486283448E8","OFF2D02F9165E6F5533","declined","2","1","2025-08-09T15:24:30Z","seller_declined","","","","","","","","","","","","",""
"SRCF1F5CA88DEEFCCC6","offer_service","BATFA43E62327EB","1.0","SYNVEH23349185705","REQ7F9FAEFFC7AF6E52","2025-08-09T16:20:30Z","2025-08-09T16:35:30Z","OEVCF411EAA4F8BCCD8","OFF32A68D20ECDE0C85","issued","1","1","2025-08-09T16:18:30Z","","PEV5BBF1F10D9ECAEB1","2025-08-09T16:03:30Z","2025-08-09T16:13:30Z","model_baseline","policy_v1","ASM0B616DFE0130FCC8","1","27424.40","-250.00","27174.40","usd","USD","2025-10-08T16:18:30Z"
"SRCF426166B69313D31","offer_service","BATFA43E62327EB","1.0","SYNVEH16914638994","REQ9851B054D3E90353","2025-08-09T20:22:00Z","2025-08-09T20:37:00Z","OEVA96E55ABD21C014B","OFF7042C9B8E2571DFD","expired","2","1","2025-08-09T20:20:00Z","","","","","","","","","","","","","",""
"SRC0B2C60F1F7B3319B","offer_service","BATFA43E62327EB","1.0","SYNVEH45287086895","REQ450D8FE85F8EF7CB","2025-08-09T21:05:30Z","2025-08-09T21:20:30Z","OEV591D1DA5AF954863","OFF056630536B0D1F2B","declined","2","1","2025-08-09T21:03:30Z","seller_declined","","","","","","","","","","","","",""
"SRCB520BE77B0D6BCB9","offer_service","BATFA43E62327EB","1.0","SYNVEH43725304089","REQE5981562CD40B536","2025-08-09T21:59:30Z","2025-08-09T22:14:30Z","OEV159F548B7189EA82","OFF5434EC3B05351819","issued","1","1","2025-08-09T21:57:30Z","","PEV74313BEBA2ECB393","2025-08-09T21:42:30Z","2025-08-09T21:52:30Z","model_baseline","policy_v1","ASM833BE0370014B5F1","1","30625.45","0.00","30625.45","usd","USD","2025-10-08T21:57:30Z"
"SRC7DC109629B66C098","offer_service","BATFA43E62327EB","1.0","SYNVEH41366567159","REQ7ADFA8FF51B61A4B","2025-08-10T00:44:30Z","2025-08-10T00:59:30Z","OEVDBB57193F472BD71","OFFC2882897ACA7461F","declined","2","1","2025-08-10T00:42:30Z","seller_declined","","","","","","","","","","","","",""
"SRCA00C06DCDD4962E0","offer_service","BATFA43E62327EB","1.0","SYNVEH84269433261","REQBA4A3C9C484ACDAC","2025-08-10T01:38:30Z","2025-08-10T01:53:30Z","OEV9810DCF34B31009F","OFFDB315C6C878AD99C","issued","1","1","2025-08-10T01:36:30Z","","PEV615D5896CC57D0F2","2025-08-10T01:21:30Z","2025-08-10T01:31:30Z","model_baseline","policy_v1","ASM22CC4BDE21F24EF5","1","24578.90","250.00","24828.90","usd","USD","2025-10-09T01:36:30Z"
"SRC2B0374FC57EC8D3E","offer_service","BATFA43E62327EB","1.0","SYNVEH82132747280","REQ630309F40689C7CE","2025-08-10T03:22:00Z","2025-08-10T03:37:00Z","OEV44C6873973351BC8","OFF7B0AFD04F59CFF56","expired","2","1","2025-08-10T03:20:00Z","","","","","","","","","","","","","",""
"SRCDD81E1781C8C6A91","offer_service","BATFA43E62327EB","1.0","SYNVEH49394480959","REQB2F9830D7F791B67","2025-08-10T06:23:30Z","2025-08-10T06:38:30Z","OEVBE805EB49E4F2487","OFFAF733FD7C160BA49","declined","2","1","2025-08-10T06:21:30Z","seller_declined","","","","","","","","","","","","",""
"SRCF0436E80D50AFFEF","offer_service","BATFA43E62327EB","1.0","SYNVEH71857422296","REQE837100B5F4C0E71","2025-08-10T07:17:30Z","2025-08-10T07:32:30Z","OEV588385B99A236C05","OFF2D92056EF32ABAEE","issued","1","1","2025-08-10T07:15:30Z","","PEV47FA0BFA68A97FCA","2025-08-10T07:00:30Z","2025-08-10T07:10:30Z","model_baseline","policy_v1","ASMFD6693BD03EA50D1","1","15492.75","-500.00","14992.75","usd","USD","2025-10-09T07:15:30Z"
"SRC4C801FB5DF9EEC1D","offer_service","BATFA43E62327EB","1.0","SYNVEH15301390006","REQ8C10E369217B99A1","2025-08-10T10:02:30Z","2025-08-10T10:17:30Z","OEVED586611698CCB1C","OFFC4F63C70F0E730E8","declined","2","1","2025-08-10T10:00:30Z","seller_declined","","","","","","","","","","","","",""
"SRCDE66DF795132C644","offer_service","BATFA43E62327EB","1.0","SYNVEH69396387654","REQEDFAA39657C6E4DC","2025-08-10T10:56:30Z","2025-08-10T11:11:30Z","OEVF8B78D6A024BA763","OFF589541649D93251E","issued","1","1","2025-08-10T10:54:30Z","","PEVCF4E1D2AE2D34402","2025-08-10T10:39:30Z","2025-08-10T10:49:30Z","model_baseline","policy_v1","ASM60F5AE49F6F5D8B8","1","22639.35","-250.00","22389.35","usd","USD","2025-10-09T10:54:30Z"
"SRCFF77A4462CC0CB34","offer_service","BATFA43E62327EB","1.0","SYNVEH54686864423","REQ38FE17FBD66EC53E","2025-08-10T12:22:00Z","2025-08-10T12:37:00Z","OEV54B10D0F0153FA21","OFFC1CE68FAC362A147","expired","2","1","2025-08-10T12:20:00Z","","","","","","","","","","","","","",""
"SRC88E57F27D1EED2A9","offer_service","BATFA43E62327EB","1.0","SYNVEH77009510311","REQAFE3FB02F57FAD74","2025-08-10T15:41:30Z","2025-08-10T15:56:30Z","OEVC2DD69D6B7072F38","OFF4D8370D2814480F7","declined","2","1","2025-08-10T15:39:30Z","seller_declined","","","","","","","","","","","","",""
"SRCC2C639108A4B5DFE","offer_service","BATFA43E62327EB","1.0","SYNVEH18365331245","REQAC04223C92D0C2B2","2025-08-10T16:35:30Z","2025-08-10T16:50:30Z","OEVF678FDA59F950D3F","OFF5B5DB4769D8870AB","issued","1","1","2025-08-10T16:33:30Z","","PEV6BA7BED3387D5F4D","2025-08-10T16:18:30Z","2025-08-10T16:28:30Z","model_baseline","policy_v1","ASM0968CA5543542CF9","1","22411.05","0.00","22411.05","usd","USD","2025-10-09T16:33:30Z"
"SRCA05BCB4E8C47FC0D","offer_service","BATFA43E62327EB","1.0","SYNVEH55722037180","REQ9E62AA5C487C4640","2025-08-10T19:20:30Z","2025-08-10T19:35:30Z","OEV4C18347D7F69381B","OFF7E338965941A4FF7","declined","2","1","2025-08-10T19:18:30Z","seller_declined","","","","","","","","","","","","",""
"SRCF050AF25123CA80E","offer_service","BATFA43E62327EB","1.0","SYNVEH33650644780","REQ2B780BA76DDAAF9C","2025-08-10T19:22:00Z","2025-08-10T19:37:00Z","OEVD66D80CD2D71DB7F","OFF048B2AE0CC4E4883","expired","2","1","2025-08-10T19:20:00Z","","","","","","","","","","","","","",""
"SRCCAB81030201B5851","offer_service","BATFA43E62327EB","1.0","SYNVEH13150819446","REQF301F592B7A9AA39","2025-08-10T20:14:30Z","2025-08-10T20:29:30Z","OEVCB6AC85E35157737","OFF12D544BF7C0F635F","issued","1","1","2025-08-10T20:12:30Z","","PEV4161974F8EDA2061","2025-08-10T19:57:30Z","2025-08-10T20:07:30Z","model_baseline","policy_v1","ASM891ED78978EA9E96","1","23405.85","250.00","23655.85","usd","USD","2025-10-09T20:12:30Z"
"SRC36DC42EABB510654","offer_service","BATFA43E62327EB","1.0","SYNVEH23897222642","REQD6B6D0E18FDC8C1E","2025-08-11T00:59:30Z","2025-08-11T01:14:30Z","OEVA2E2F95ED5078F50","OFF5BF78BA36A285DED","declined","2","1","2025-08-11T00:57:30Z","seller_declined","","","","","","","","","","","","",""
"SRC6F7C1D4B61857925","offer_service","BATFA43E62327EB","1.0","SYNVEH50953463579","REQ082FF95F9B6D6DD6","2025-08-11T01:53:30Z","2025-08-11T02:08:30Z","OEV509FFBD7B9092C8F","OFF468FF34EB820A038","issued","1","1","2025-08-11T01:51:30Z","","PEVF3BF3534CBB26610","2025-08-11T01:36:30Z","2025-08-11T01:46:30Z","model_baseline","policy_v1","ASME1A4D49435456F1F","1","27140.35","-500.00","26640.35","usd","USD","2025-10-10T01:51:30Z"
"SRCBBCEA7D12BADC6CF","offer_service","BATFA43E62327EB","1.0","SYNVEH59279952440","REQ173FAE8D4D05556A","2025-08-11T04:22:00Z","2025-08-11T04:37:00Z","OEV6A0D6200054DF218","OFF4A8BF8871A29755B","expired","2","1","2025-08-11T04:20:00Z","","","","","","","","","","","","","",""
"SRC3FA5F344EB8BC24A","offer_service","BATFA43E62327EB","1.0","SYNVEH70694167865","REQCAE70272BE38DDBF","2025-08-11T04:38:30Z","2025-08-11T04:53:30Z","OEV8AA5DFB3EBC2F15E","OFFF3895579662E8DCA","declined","2","1","2025-08-11T04:36:30Z","seller_declined","","","","","","","","","","","","",""
"SRC563BC96B1C9F7F61","offer_service","BATFA43E62327EB","1.0","SYNVEH44283449037","REQ9B367B5652DD6598","2025-08-11T05:32:30Z","2025-08-11T05:47:30Z","OEV1AAEA383384C9211","OFF38A09D15C7AD9A55","issued","1","1","2025-08-11T05:30:30Z","","PEV0AA66C41623EE7C2","2025-08-11T05:15:30Z","2025-08-11T05:25:30Z","model_baseline","policy_v1","ASM6818224B5FD4D95E","1","28400.35","-250.00","28150.35","usd","USD","2025-10-10T05:30:30Z"
"SRCFB42351C569AD6E3","offer_service","BATFA43E62327EB","1.0","SYNVEH74606539782","REQD8E6ED2474BCE318","2025-08-11T10:17:30Z","2025-08-11T10:32:30Z","OEV65F85101AECCE080","OFF26631C86AA9D9C28","declined","2","1","2025-08-11T10:15:30Z","seller_declined","","","","","","","","","","","","",""
"SRCB95DA4666D41D838","offer_service","BATFA43E62327EB","1.0","SYNVEH68706896729","REQ6A7490AB2FE54F4B","2025-08-11T11:11:30Z","2025-08-11T11:26:30Z","OEV51BFF271850D8EFB","OFF08FF40D4EBDEDBDA","issued","1","1","2025-08-11T11:09:30Z","","PEV2AC6DB8864844186","2025-08-11T10:54:30Z","2025-08-11T11:04:30Z","model_baseline","policy_v1","ASM98437B8C928865A5","1","20838.65","0.00","20838.65","usd","USD","2025-10-10T11:09:30Z"
"SRCB4BA5A551A49173B","offer_service","BATFA43E62327EB","1.0","SYNVEH26392034352","REQCFE05A88151E16ED","2025-08-11T11:22:00Z","2025-08-11T11:37:00Z","OEV9F4C910EB97FAB49","OFF15EC64D41190FBB7","expired","2","1","2025-08-11T11:20:00Z","","","","","","","","","","","","","",""
"SRC0D9EA8DD73DCD78F","offer_service","BATFA43E62327EB","1.0","SYNVEH13713028230","REQ029D052A6373032D","2025-08-11T13:56:30Z","2025-08-11T14:11:30Z","OEVF7A8598506AAB061","OFF497A78E33E3ACEE6","declined","2","1","2025-08-11T13:54:30Z","seller_declined","","","","","","","","","","","","",""
"SRC1D70D0B523A3A9C4","offer_service","BATFA43E62327EB","1.0","SYNVEH03733223134","REQ9223C76BE693DAE9","2025-08-11T14:50:30Z","2025-08-11T15:05:30Z","OEV664A955849135325","OFF10BA87AD18BDBDD2","issued","1","1","2025-08-11T14:48:30Z","","PEVC8E79B8E252D7D8C","2025-08-11T14:33:30Z","2025-08-11T14:43:30Z","model_baseline","policy_v1","ASM8856238F3ED26163","1","26543.85","250.00","26793.85","usd","USD","2025-10-10T14:48:30Z"
"SRC08D9B7CB216C4698","offer_service","BATFA43E62327EB","1.0","SYNVEH44080258895","REQ6B3EBB597D04BC6E","2025-08-11T19:35:30Z","2025-08-11T19:50:30Z","OEV80115250ECEE8BA2","OFFC2423946BC67644C","declined","2","1","2025-08-11T19:33:30Z","seller_declined","","","","","","","","","","","","",""
"SRC3478D183FF96BDE6","offer_service","BATFA43E62327EB","1.0","SYNVEH34918036547","REQ4AA2559C0B845A4F","2025-08-11T20:22:00Z","2025-08-11T20:37:00Z","OEVAFD9533BA4D8C4C1","OFF81CF89E5B4DC90A8","expired","2","1","2025-08-11T20:20:00Z","","","","","","","","","","","","","",""
"SRC83ED729E4A1F5ED3","offer_service","BATFA43E62327EB","1.0","SYNVEH12030121573","REQCD8CC14D1A5253A5","2025-08-11T20:29:30Z","2025-08-11T20:44:30Z","OEV70CD0CC82B4034DA","OFFFD444B82D02339FB","issued","1","1","2025-08-11T20:27:30Z","","PEVA86244F0E86D9060","2025-08-11T20:12:30Z","2025-08-11T20:22:30Z","model_baseline","policy_v1","ASM2D0D1367ADF0E874","1","24974.95","-500.00","24474.95","usd","USD","2025-10-10T20:27:30Z"
"SRCF66327FF664D588B","offer_service","BATFA43E62327EB","1.0","SYNVEH60537092705","REQ27B87142F57E3705","2025-08-11T23:14:30Z","2025-08-11T23:29:30Z","OEV117D6F425598CF81","OFFD12C1584737D4416","declined","2","1","2025-08-11T23:12:30Z","seller_declined","","","","","","","","","","","","",""
"SRC7DA7631D491704D7","offer_service","BATFA43E62327EB","1.0","SYNVEH50350774985","REQ7044FE134C4AB594","2025-08-12T00:08:30Z","2025-08-12T00:23:30Z","OEV8D557BDA0BA52588","OFF446608FD8E5B9C21","issued","1","1","2025-08-12T00:06:30Z","","PEVF97FE893F4A65C70","2025-08-11T23:51:30Z","2025-08-12T00:01:30Z","model_baseline","policy_v1","ASMD66B36DC57EA7077","1","19700.30","-250.00","19450.30","usd","USD","2025-10-11T00:06:30Z"
"SRC22B84338E7DF8EB8","offer_service","BATFA43E62327EB","1.0","SYNVEH66832808960","REQDC20CEFDB0B12AC5","2025-08-12T03:22:00Z","2025-08-12T03:37:00Z","OEV03D48BB80445B2A3","OFF419F89B58883192F","expired","2","1","2025-08-12T03:20:00Z","","","","","","","","","","","","","",""
"SRC0D7ABAE3054E9F71","offer_service","BATFA43E62327EB","1.0","SYNVEH67126175697","REQ11394B90D28845A3","2025-08-12T04:53:30Z","2025-08-12T05:08:30Z","OEVBCDC72E16A4EF9B7","OFF74289DE10C191A09","declined","2","1","2025-08-12T04:51:30Z","seller_declined","","","","","","","","","","","","",""
"SRC02B190747C118661","offer_service","BATFA43E62327EB","1.0","SYNVEH16250764578","REQ86BB97EC4BE2A80E","2025-08-12T05:47:30Z","2025-08-12T06:02:30Z","OEVEA397669FA61A3C4","OFFFC1275E734E90763","issued","1","1","2025-08-12T05:45:30Z","","PEV3CF01155A1E60E33","2025-08-12T05:30:30Z","2025-08-12T05:40:30Z","model_baseline","policy_v1","ASMD3F579F676C340A9","1","23899.25","0.00","23899.25","usd","USD","2025-10-11T05:45:30Z"
"SRC2D6D37B636C66C1F","offer_service","BATFA43E62327EB","1.0","SYNVEH89973056010","REQD802F0BDA3A2480F","2025-08-12T08:32:30Z","2025-08-12T08:47:30Z","OEVBF89F0895F0335F5","OFF2C7F3A35BE15026B","declined","2","1","2025-08-12T08:30:30Z","seller_declined","","","","","","","","","","","","",""
"SRCD01439F978B0DFCF","offer_service","BATFA43E62327EB","1.0","SYNVEH84758501674","REQF613ABEF44499C23","2025-08-12T09:26:30Z","2025-08-12T09:41:30Z","OEV52EA0C3C6D70B84C","OFF32768472D75EFBB3","issued","1","1","2025-08-12T09:24:30Z","","PEV63CB0875B33D6805","2025-08-12T09:09:30Z","2025-08-12T09:19:30Z","model_baseline","policy_v1","ASM35C73FEFA07A136E","1","26071.80","250.00","26321.80","usd","USD","2025-10-11T09:24:30Z"
"SRC148D40B0671C23D6","offer_service","BATFA43E62327EB","1.0","SYNVEH25858580850","REQ70246443A1EDD3EB","2025-08-12T12:22:00Z","2025-08-12T12:37:00Z","OEVFD734E7C7D66C195","OFF24F121E53D3568B9","expired","2","1","2025-08-12T12:20:00Z","","","","","","","","","","","","","",""
